Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes
ZAF,South Africa,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Status,Does the government maintain a digital address register?,1,No,2026,"No authoritative national register of addresses exists in South Africa; address data is compiled across various databases and governance is unclear, indicating no single government-maintained national digital address register.",reg-address-exists,20,"[The Conversation (address register does not exist, 2026-01-08)](https://theconversation.com/south-africas-addressing-system-is-still-not-in-place-a-clear-vision-is-needed-268135)",0,High,claim_no_source,"Scored >0 but NO source cited — unsupported claim, verify first.",,,
ZAF,South Africa,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Status,Does the government maintain a digital business register?,5,Fully deployed nationwide,2025,"South Africa maintains a digital business register through the Companies and Intellectual Property Commission (CIPC), providing online enterprise registration, maintenance, and search via CIPC eServices/BizPortal.",reg-business-exists,25,[CIPC (official site)](https://www.cipc.co.za);[BizPortal (CIPC)](https://www.bizportal.gov.za),0,High,claim_no_source,"Scored >0 but NO source cited — unsupported claim, verify first.",,,
ZAF,South Africa,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Uptake,What proportion of businesses does the register cover?,4,70-89%,2025,"CIPC is the national registrar and registration is mandatory for incorporated entities; however, a large informal sector exists, so coverage of all businesses (formal + informal) is not universal; estimated as 70-89% of businesses in scope is not evidenced, so set to 0? Lacking credible quantified coverage—set as unknown.",reg-business-uptake,26,,0,High,claim_no_source,"Scored >0 but NO source cited — unsupported claim, verify first.",,,
ZAF,South Africa,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,Status,Does the government maintain a digital civil register?,5,Fully deployed nationwide,2024,"South Africa’s civil registration is digitized through DHA systems with births captured on the National Population Register (NPR) and electronic birth certificates issued (Stats SA obtains data via direct connect/transaction files), indicating a fully deployed digital civil registration capability nationwide.",reg-cr-exists,7,"[Statistics South Africa (Recorded live births, 2024)](https://www.statssa.gov.za/publications/P0305/P03052024.pdf)",0,High,claim_no_source,"Scored >0 but NO source cited — unsupported claim, verify first.",,,
ZAF,South Africa,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,National Id integration,Is the register integrated with the national ID system?,5,Fully integrated nationwide,2024,"Births are captured on the National Population Register (which underpins national identity management) and electronic birth certificates are issued via NPR capture, indicating tight integration between civil registration and the national ID/population register infrastructure.",reg-cr-id,11,"[Statistics South Africa (Recorded live births, 2024)](https://www.statssa.gov.za/publications/P0305/P03052024.pdf)",0,High,claim_no_source,"Scored >0 but NO source cited — unsupported claim, verify first.",,,
ZAF,South Africa,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,Inclusivity,Are all non-citizens allowed to be included in the register?,2,Permanent residents only,2026,"Eligibility for key civil registration-linked services indicates inclusion of certain non-citizens (e.g., permanent residents/refugees) rather than all non-citizens; government SRD guidance references applicants registered on Home Affairs database including permanent residents and refugees.",reg-cr-inclusive,9,"[South African Government (SASSA SRD criteria, 2026-01-19)](https://www.gov.za/news/media-statements/sassa-qualification-criteria-covid-19-srd-19-jan-2026)",0,High,claim_no_source,"Scored >0 but NO source cited — unsupported claim, verify first.",,,
ZAF,South Africa,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,Population register integration,Is the register integrated with the population register?,5,Fully integrated nationwide,2024,"Civil registration (births) is captured on the National Population Register (NPR), demonstrating full integration of the civil register with the population register.",reg-cr-pop,12,"[Statistics South Africa (Recorded live births, 2024)](https://www.statssa.gov.za/publications/P0305/P03052024.pdf)",0,High,claim_no_source,"Scored >0 but NO source cited — unsupported claim, verify first.",,,
ZAF,South Africa,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,Scope,"Does the register cover births, deaths and marriages?",3,All,2025,"Civil registration services cover births, deaths and marriages as part of Department of Home Affairs civil registration services (birth registration service is documented; marriages and deaths are standard DHA civil registration functions).",reg-cr-scope,8,[South African Government (Register birth service page)](https://www.gov.za/services/services-residents/birth/register-birth),0,High,claim_no_source,"Scored >0 but NO source cited — unsupported claim, verify first.",,,
ZAF,South Africa,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,Uptake,What proportion of the population does the register cover?,5,>89%,2024,"Birth registration completeness is maintained at 90.0% for 2024 births (used as proxy for CRVS coverage), which is >89%.",reg-cr-uptake,10,"[Statistics South Africa (Recorded live births, 2024)](https://www.statssa.gov.za/publications/P0305/P03052024.pdf)",0,High,claim_no_source,"Scored >0 but NO source cited — unsupported claim, verify first.",,,
ZAF,South Africa,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Electoral,Status,Does the government maintain a digital electoral register?,5,Fully deployed nationwide,2026,"South Africa’s Electoral Commission (IEC) maintains a digital voters’ roll and publishes voter registration statistics online, indicating a fully deployed nationwide electoral register.",reg-elect-exists,30,[IEC (Voter registration statistics)](https://www.elections.org.za/pw/StatsData/Voter-Registration-Statistics),0,High,claim_no_source,"Scored >0 but NO source cited — unsupported claim, verify first.",,,
