Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes
CPV,Cape Verde,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Digital ID Integration,Extent to which the national digital identity system is integrated with the data exchange for identity verification and authentication,5, Fully Integrated,2023,"National Identification Card (CNI) is a multifunctional electronic smart card integrated with SNIAC (National System for Civil Identification and Authentication), PKI infrastructure, and the CMDCV (Mobile Digital Key). The system provides Single Sign On across government services and is integrated with PDEX data exchange layer. NOSi states goal to reach 100% resident adoption.",exchange-func-digitalid,21,https://www.nosi.cv/en/solu%C3%A7%C3%B5es-egov;https://portal-autentika.gov.cv/en/cabo-verde-mobile-digital-key;https://govinsider.asia/intl-en/article/60percent-of-vital-public-services-to-go-online-by-2026-cabo-verdes-digital-government-chief,3,OK,,,,,
CPV,Cape Verde,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Justice System Integration,"Integration of court records, case management systems, correctional services data, legal aid information",4, Partially integrated,2023,"Justice Information System (SIJ) restructured by NOSi to support electronic processing of court cases, eliminating paper use. Criminal Information System for online Criminal Record Certificate issuance by DGRNI. Integrated with government digital infrastructure.",exchange-func-justice,32,https://www.nosi.cv/en/solu%C3%A7%C3%B5es-egov;https://govinsider.asia/intl-en/article/60percent-of-vital-public-services-to-go-online-by-2026-cabo-verdes-digital-government-chief,2,OK,,,,,
CPV,Cape Verde,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Passport & Immigration Integration,Integration of passport issuance and immigration control data into the exchange platform,5, Fully Integrated,2016,"Electronic Passport (PEC) launched in Praia in 2016, meeting international requirements. Consular Portal (launched 2020) allows diaspora to apply for passports and ID cards online, integrated with SNIAC. Passport system connected through NOSi's interoperability infrastructure.",exchange-func-passport,26,https://www.nosi.cv/en/solu%C3%A7%C3%B5es-egov;https://govinsider.asia/intl-en/article/60percent-of-vital-public-services-to-go-online-by-2026-cabo-verdes-digital-government-chief,2,OK,,,,,
CPV,Cape Verde,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Digital Payments Integration,"Integration with national payment systems for government-to-person (G2P), government-to-business (G2B) transactions via data exchange",4, Partially integrated,2024,Electronic Payments via Vinti4 cards and ATMs through portondinosilha.cv portal operational. NOSi's SIGOF (Integrated Budgetary and Financial Management System) and PAYLOG platform for public contracts. World Bank AF (2025) includes automatization of processes and interoperability of National Directorate of State Revenue (DNRE) with commercial banks.,exchange-func-payments,23,https://www.nosi.cv/en/solu%C3%A7%C3%B5es-egov;https://documents1.worldbank.org/curated/en/099051325153531205/pdf/BOSIB-41bfcb95-dc83-4a0d-a467-a80e1e350f11.pdf,2,OK,,,,,
CPV,Cape Verde,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Tax & Revenue Integration,Integration of tax administration and revenue collection systems data into the exchange platform,4, Partially integrated,2024,"DNRE (National Directorate of State Revenue) digital transformation underway with World Bank AF support, including ""automatization of processes and interoperability with commercial Banks."" SIGOF (budget management) is operational. Partial integration confirmed.",exchange-func-revenue,24,https://documents1.worldbank.org/curated/en/099051325153531205/pdf/BOSIB-41bfcb95-dc83-4a0d-a467-a80e1e350f11.pdf;https://www.nosi.cv/en/solu%C3%A7%C3%B5es-egov,2,OK,,,,,
CPV,Cape Verde,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Enabling Legislation,"Whether primary laws, acts, or legal instruments exist that establish authority for cross-government data sharing and govern the data exchange system",3, Yes,2021,"Cape Verde is Africa's data protection pioneer: Data Protection Law (Law 133/V/2001, amended 2013 and 2021). Law of Administrative Modernization updated to prioritize digital transactions. Law of System of Access and Reuse of Documents (2022). Legislative Decree No. 5/2020 on Mobile Digital Key. These collectively enable cross-government data sharing with regulatory framework.",exchange-gov-legislation-exists,15.5,https://www.dlapiperdataprotection.com/?t=law&c=CV;https://documents1.worldbank.org/curated/en/099051325153531205/pdf/BOSIB-41bfcb95-dc83-4a0d-a467-a80e1e350f11.pdf;https://portal-autentika.gov.cv/en/cabo-verde-mobile-digital-key,3,OK,,,,,
CPV,Cape Verde,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Implementation Roadmap,"Whether a detailed implementation roadmap with phases, milestones, and timelines exists for data exchange development",3,Yes,2024,"World Bank AF (2025) explicitly includes ""developing a roadmap with a prioritization of services and a methodology, and the blueprint for strengthening of the existing DPI."" The Digital Governance Strategy 2021-2024 set milestones. A National Governance Framework for Digital Transformation is being designed (ToR published December 2025), including an Implementation Roadmap as a deliverable. Public planning horizon to 2028 (World Bank closing date).",exchange-gov-roadmap,14,https://documents1.worldbank.org/curated/en/099051325153531205/pdf/BOSIB-41bfcb95-dc83-4a0d-a467-a80e1e350f11.pdf;https://backend-ugpe.gov.cv/wp-content/uploads/2025/12/109-ToR-National-Governance-Framework.pdf,2,OK,,,,,
CPV,Cape Verde,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Strategic Framework,Whether a formal strategy or policy document exists specifically for government data exchange and interoperability,4, Comprehensive Strategy Exists,2024,"Digital Governance Strategy 2021-2024 (EGDCV) and Digital Economy Strategy (EEDCV) provide comprehensive frameworks. The three pillars of Cabo Verde's digital government include interoperability between information systems. World Bank Additional Financing (2025) explicitly strengthens ""Cabo Verde's existing Interoperability framework and government digital business architecture (PDEX)."" Single Portal (gov.cv) scheduled for launch January 2026.",exchange-gov-strategy,13,https://documents1.worldbank.org/curated/en/099051325153531205/pdf/BOSIB-41bfcb95-dc83-4a0d-a467-a80e1e350f11.pdf;https://govinsider.asia/intl-en/article/60percent-of-vital-public-services-to-go-online-by-2026-cabo-verdes-digital-government-chief;https://backend-ugpe.gov.cv/wp-content/uploads/2025/12/109-ToR-National-Governance-Framework.pdf,3,OK,,,,,
CPV,Cape Verde,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,AI/Analytics Capabilities,"Is artificial intelligence integrated into the data exchange for data quality, fraud detection or predictive analytics",2, Planned,2024,NOSi CEO stated target to have at least 30% of public administration processes incorporating AI or ML technologies and use cloud technologies to strengthen interoperability. Planned but not yet functional across 2+ systems. Blockchain-based interoperable cloud platform also in procurement/development stage.,exchange-system-ai,6,https://govinsider.asia/intl-en/article/60percent-of-vital-public-services-to-go-online-by-2026-cabo-verdes-digital-government-chief;https://backend-ugpe.gov.cv/wp-content/uploads/2023/06/2023-07-10ToR_BlockChainPlatform-NOSI_FINAL.pdf,2,OK,,,,,
CPV,Cape Verde,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,Operational Status,Current operational status of the data exchange system,4, Partially Operational,2023,"PDEX (Platform for Data Exchange) is an operational interoperability/service bus platform developed and managed by NOSi since 2018. Per World Bank GovTech Maturity Index (2023): ""In 2018, Cabo Verde launched the NOSI Cloud, a shared national cloud platform... together with the Data Exchange Platform (PDEX), which is a service bus extensively used by both central and local governments."" Additional World Bank financing (2025) includes strengthening PDEX as a key activity. The system is described as partially operational; integration across all systems is ongoing.",exchange-system-operational,5,https://documents1.worldbank.org/curated/en/099040723102029990/pdf/P1694820269f8a044087b1012089ee857d6.pdf;https://www.nosi.cv/en/solu%C3%A7%C3%B5es-egov;https://documents1.worldbank.org/curated/en/099051325153531205/pdf/BOSIB-41bfcb95-dc83-4a0d-a467-a80e1e350f11.pdf;https://www.mf.gov.cv/documents/20126/0/ToR_SIMple_Territory_Management.pdf/fe03f815-0452-ffd6-e948-2b00d5623dc3,4,OK,,,,,
