Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes
SWZ,Eswatini,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,4G/LTE Population Coverage,"Percentage of the national population covered by at least one 4G/LTE mobile network signal, whether or not they subscribe to the service. 4G is the practical minimum for meaningful broadband connectivity enabling digital services.",5,90%+,2022,90%+ [[DevicePulse](https://devicepulsehub.com/coverage/SZ)],ict-connectivity-4gcoverage,9,https://devicepulsehub.com/coverage/SZ,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
SWZ,Eswatini,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Internet Usage Rate,"Percentage of individuals who used the internet (from any location, via any device) in the last three months. This measures actual internet adoption beyond network availability, capturing the combined effect of infrastructure, affordability, digital literacy, and relevance.",4,50-69%,2025,57.6% individuals using internet [[DataReportal](https://datareportal.com/reports/digital-2025-eswatini)],ict-connectivity-internetuse,10,https://datareportal.com/reports/digital-2025-eswatini,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
SWZ,Eswatini,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Mobile Phone Penetration,"Unique mobile subscriber penetration rate as a percentage of the total population. Measures the proportion of individuals who subscribe to a mobile service (not SIM cards, which can be multiple per person). Mobile phones are the primary device for internet access in Africa.",5,70%+,2025,~100% unique [[GSMA DataReportal](https://datareportal.com/reports/digital-2025-eswatini)],ict-connectivity-mobilepen,7,https://datareportal.com/reports/digital-2025-eswatini,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
SWZ,Eswatini,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Smartphone Adoption,"Percentage of mobile connections using smartphones (as opposed to feature phones or basic phones). Smartphones are the minimum device requirement for accessing most digital public infrastructure services, apps, and mobile internet.",5,80%+,2025,94% broadband conn [[GSMA](https://datareportal.com/reports/digital-2025-eswatini)],ict-connectivity-smartphonepen,8,https://datareportal.com/reports/digital-2025-eswatini,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
SWZ,Eswatini,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Data Storage,Cloud Services Availability,"The availability and presence of major cloud service providers (hyperscale and regional) operating in or serving the country with local or near-local infrastructure. Cloud availability determines access to scalable computing resources for government, business, and startups.",2,Served remotely from distant regions only (>100ms latency),2025,"Regional access, local push via Google [[Techpoint](https://techpoint.africa/news/eswatini-partners-with-google-to-drive-digital-transformation-and-economic-growth/)]",ict-storage-cloudadoption,18,https://techpoint.africa/news/eswatini-partners-with-google-to-drive-digital-transformation-and-economic-growth/,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
SWZ,Eswatini,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Data Storage,National Cybersecurity Readiness,"The country's overall cybersecurity preparedness, based on the ITU Global Cybersecurity Index (GCI). Covers legal measures, technical measures, organisational measures, capacity development, and cooperation. Essential for trust in stored data and digital services.",5,GCI score 80+ (Role-modelling),2024,ITU GCI 79.43 [[Statbase](https://statbase.org/data/swz-global-cybersecurity-index/)],ict-storage-cybersecurity,19,https://statbase.org/data/swz-global-cybersecurity-index/,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
SWZ,Eswatini,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Data Storage,Data Protection Legislation,Whether the country has enacted comprehensive data protection and privacy legislation. A foundational legal requirement for building trust in digital public infrastructure and for enabling secure cross-border data flows under frameworks like the AU Convention on Cyber Security and Personal Data Protection.,4,Legislation enacted with Data Protection Authority established,2022,Data Protection Act enacted with Commission [[DataProtection Africa](https://dataprotection.africa/eswatini-data-protection-act-introduced/)],ict-storage-dataprotection,17,https://dataprotection.africa/eswatini-data-protection-act-introduced/,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
SWZ,Eswatini,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Data Storage,Commercial Data Center Presence,"The presence and tier quality of commercial/colocation data center facilities operating in the country. Commercial data centers provide the physical infrastructure for hosting cloud services, content delivery, and enterprise applications domestically.",2,Small-scale facilities only (Tier I-II),2024,Small-scale facilities exist [[Datacentermap](https://www.datacentermap.com/eswatini/)],ict-storage-dcpresence,14,https://www.datacentermap.com/eswatini/,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
SWZ,Eswatini,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Data Storage,Government Data Center / Cloud Strategy,Whether the government has established dedicated data center infrastructure and/or a government cloud (G-Cloud) strategy for hosting e-government services and public sector data domestically. Critical for data sovereignty and e-government service delivery.,3,Basic government data center operational,2025,Basic operational with Google Cloud partnership [[Ministry ICT](https://www.linkedin.com/posts/ministry-of-ict-eswatini_eswatini-and-google-a-partnership-for-digital-activity-7287322478014533632-aUlb)],ict-storage-govcloud,15,https://www.linkedin.com/posts/ministry-of-ict-eswatini_eswatini-and-google-a-partnership-for-digital-activity-7287322478014533632-aUlb,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
SWZ,Eswatini,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Energy,Electricity Access Rate,"Percentage of national population with access to electricity (grid or off-grid). This is the primary indicator of energy infrastructure availability for ICT. Based on World Bank/IEA Tracking SDG7 data, national statistical offices, or Afrobarometer surveys.",5,90%+,2023,86.4% access [[Trading Economics WB](https://tradingeconomics.com/swaziland/access-to-electricity-percent-of-population-wb-data.html)],ict-energy-elecaccess,1,https://tradingeconomics.com/swaziland/access-to-electricity-percent-of-population-wb-data.html,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
