Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes
KEN,Kenya,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Business-to-Business (B2B) Payments,"Whether the instant payment system supports business payments to suppliers, vendors, contractors, and other businesses for commercial transactions, procurement, and supply chain payments.",2,Yes,2021,"B2B payments are supported via bank transfers and PesaLink-enabled business payments (e.g., supplier payments, bulk payments). The World Bank PesaLink case study notes bulk payments use-cases, and merchants/PSPs integrate PesaLink for business payments.",pay-functionality-usecaseb2b,34,https://fastpayments.worldbank.org/sites/default/files/2021-09/World_Bank_FPS_Kenya_PesaLink_Case_Study.pdf;https://www.ipayafrica.com/solutions/Business/Pesalink,2,OK,,,,,
KEN,Kenya,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Cross-Border Payment Functionality,"Whether the instant payment system enables or plans to enable instant payments across national borders to other countries or regional payment systems, supporting remittances, trade, and regional integration.",4,Partially functional,2026,"Kenya has partially functional cross-border payment capabilities: CBK’s KEPSS integrates regional systems (EAPS for EAC; REPSS for COMESA), and in 2026 PesaLink partnered with PAPSS to enable instant 24/7 cross-border transfers into Kenyan banks/mobile money within the PesaLink network (local currency settlement). This indicates active, expanding cross-border capability but not necessarily universal/full global coverage.",pay-functionality-usecasecrossborder,35,https://www.centralbank.go.ke/national-payments-system/;https://www.afreximbank.com/pesalink-and-papss-unlock-cross-border-payments-in-local-currencies-in-kenya/,2,OK,,,,,
KEN,Kenya,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Person-to-Person (P2P) Payments,"Whether the instant payment system supports direct person-to-person transfer of funds between individuals for informal transactions, remittances, and interpersonal value transfers.",2,Yes,2024,P2P payments are widely available via mobile money (M‑PESA person-to-person transfers) and via interbank instant transfers (PesaLink).,pay-functionality-usecasep2p,30,https://documents1.worldbank.org/curated/en/638851468048259219/pdf/543380WP0M1PES1BOX0349405B01PUBLIC1.pdf;https://pesalink.co.ke/,2,OK,,,,,
KEN,Kenya,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Central Bank Involvement in Governance,"Whether and how the central bank participates in payment system governance beyond its regulatory oversight role, including board representation, operational management, technical standard-setting, or direct system operation.",2,Regulatory Only,2026,"CBK directly operates and owns the wholesale RTGS (KEPSS) and is the regulator/overseer of the National Payment System, but PesaLink itself is operated by IPSL (a Kenya Bankers Association subsidiary) and owned by the Kenya Bankers Association (banks). For the retail instant payment scheme (PesaLink), CBK’s role is primarily regulatory/oversight rather than operator/owner.",pay-governance-cbgovernance,13,https://www.centralbank.go.ke/national-payments-system/;https://fastpayments.worldbank.org/sites/default/files/2021-09/World_Bank_FPS_Kenya_PesaLink_Case_Study.pdf;https://pesalink.co.ke/about-us,3,OK,,,,,
KEN,Kenya,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Consumer Protection Framework for Payments,"Whether consumer protection legislation or regulations specifically address digital payment services, covering disclosure requirements, liability allocation for unauthorized transactions, error resolution procedures, and user rights.",3,Yes,2022,"A consumer protection framework exists for payments/DFS via multiple instruments: Kenya’s Consumer Protection Act (2012) provides general consumer rights, and CBK’s Digital Credit Providers Regulations (2022) include consumer protection requirements (complaints mechanisms, disclosure, debt collection conduct, privacy). This indicates a ‘Yes’ consumer protection framework (even if still evolving for some use-cases like fraud reimbursement).",pay-governance-consumerprotectlaw,18,https://kippra.or.ke/enhancing-consumer-protection-in-fintech-adoption-in-kenya/;https://bowmanslaw.com/insights/kenya-regulation-of-digital-lenders-in-kenya/,2,OK,,,,,
KEN,Kenya,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Data Breach Notification Requirements,"Whether legal or regulatory requirements obligate payment service providers to notify users, regulators, and/or data protection authorities about payment data breaches, cybersecurity incidents, or unauthorized access within specified timeframes.",3,Mandatory,2019,"Kenya’s Data Protection Act 2019 (and implementing regulations) provides mandatory breach notification: data controllers must notify the ODPC within 72 hours of becoming aware of a notifiable personal data breach, and data processors must notify controllers within 48 hours.",pay-governance-databreachnotif,17,https://bowmanslaw.com/insights/kenya-a-few-insights-on-navigating-data-breaches-in-kenya-under-the-kenyan-data-protection-law/;https://cms.law/en/int/expert-guides/cms-expert-guide-to-data-protection-and-cyber-security-laws/kenya,2,OK,,,,,
KEN,Kenya,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Data Privacy Legislation Coverage,"Whether national data protection or privacy legislation exists and explicitly covers payment transaction data, including provisions on data collection, storage, sharing, retention, and user rights over their payment data.",2,General Data Protection Legislation,2019,"Kenya has general data protection legislation: the Data Protection Act, 2019 applies broadly to personal data processed by payment service providers/fintechs (including financial/transaction data), overseen by the Office of the Data Protection Commissioner (ODPC). No specific payments-only data law provisions were identified beyond the general framework.",pay-governance-dataprivacylaw,16,https://www.dlapiperdataprotection.com/guide.pdf?c=KE;https://webpinn.com/cbk-regulations-online-payments-kenya/,2,OK,,,,,
KEN,Kenya,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Public Performance Reporting,"Whether payment system operators or regulators regularly publish performance metrics and statistics on system usage, transaction volumes/values, participant numbers, uptime, and other operational indicators.",3,Annual,2024,"Public performance reporting exists at least annually: CBK publishes annual reports and payment-system related publications (e.g., KEPSS PFMI assessment report) and notes publishing payment statistics on its website. Evidence for monthly/quarterly public statistical bulletin specific to payments was not assembled in this run; most concrete evidence supports annual reporting.",pay-governance-performancereporting,19,https://www.centralbank.go.ke/uploads/cbk_annual_reports/1190916865_2024%20Annual%20Report.pdf;https://www.centralbank.go.ke/wp-content/uploads/2025/01/The-Kenya-Electronic-Payment-and-Settlement-System-Report-December-2024.pdf,2,OK,,,,,
KEN,Kenya,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,Digital Payment System Exists,"Whether the country has established or is actively developing an instant/real-time payment system (IPS/RTP) that enables digital payments with near-instant settlement (typically within seconds), available 24/7/365. This includes both bank-led and mobile money interoperability systems.",5,Fully deployed nationwide,2026,"Kenya has a nationwide, live instant/real-time retail payments ecosystem anchored by PesaLink (interbank A2A) plus ubiquitous mobile money rails (e.g., M‑PESA), with mobile money interoperability implemented and supported by the Central Bank of Kenya (CBK). PesaLink is a 24/7 instant and interoperable network connecting 80+ banks/fintechs/telcos/SACCOs and is widely used in Kenya as a core real-time payments rail.",pay-system-dpayexists,1,https://pesalink.co.ke/;https://www.centralbank.go.ke/uploads/press_releases/1178640578_Press%20Release%20-%20Full%20Interoperability%20of%20Mobile%20Money%20Operators%20Becomes%20Effective.pdf;https://www.afreximbank.com/pesalink-and-papss-unlock-cross-border-payments-in-local-currencies-in-kenya/,3,OK,,,,,
KEN,Kenya,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Independent Audits and Reviews,"Whether independent external audits of payment system security, operations, financial controls, and compliance are conducted by third-party auditors, and whether audit results or summaries are made public.",3,Public Audits,2024,"Independent audits/reviews exist for key payment infrastructures (e.g., CBK PFMI assessment report for KEPSS, a systemically important payment system). Evidence of public audits for PesaLink/IPSL specifically was not collected here beyond references to participant audits in the World Bank case study; thus score reflects public reviews of core infrastructure.",pay-uptake-auditsandreviews,59,https://www.centralbank.go.ke/wp-content/uploads/2025/01/The-Kenya-Electronic-Payment-and-Settlement-System-Report-December-2024.pdf;https://fastpayments.worldbank.org/sites/default/files/2021-09/World_Bank_FPS_Kenya_PesaLink_Case_Study.pdf,2,OK,,,,,
