Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes
ZMB,Zambia,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Status,Does the government maintain a digital business register?,5,Fully deployed nationwide,2026,"PACRA operates online platforms including business search and online registration portals, indicating a fully digital business register service.",reg-business-exists,25,"https://search.pacra.org.zm,https://portal.pacra.org.zm",1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
ZMB,Zambia,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Uptake,What proportion of businesses does the register cover?,4,70-89%,2026,"Open Ownership notes PACRA’s client-facing digital services are fairly well liked and used, implying high uptake though not universal (70-89% proxy).",reg-business-uptake,26,https://www.openownership.org/en/blog/beneficial-ownership-and-business-register-reform-in-zambia-announcing-our-new-partnership-with-pacra/,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
ZMB,Zambia,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,Data exchange integration,Is the register integrated with the government's national data exchange system?,2,Planned,2024,"UNDP notes interoperability and plans to integrate systems with an API manager; SZI has published interoperability standards, but no evidence of fully mature real-time exchange across sectors.",reg-cr-dpi,13,"https://www.undp.org/digital/blog/dpi-safeguards-come-online-zambias-next-phase-digital-integration,https://www.szi.gov.zm/wp-content/uploads/2022/01/eGovernment-interoperability-Standard.pdf",1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
ZMB,Zambia,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,Status,Does the government maintain a digital civil register?,4,Partially deployed,2024,"UNDP reports DNRPC has digitized nearly 81% of legacy civil registration records and is using INRIS, indicating digitization is substantial but not complete nationwide end-to-end.",reg-cr-exists,7,https://www.undp.org/digital/blog/dpi-safeguards-come-online-zambias-next-phase-digital-integration,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
ZMB,Zambia,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,National Id integration,Is the register integrated with the national ID system?,3,Under development,2024,"INRIS described by UNDP as combining digitized civil registration records with biometric enrollment for digital ID, suggesting moderate integration between CRVS records and ID management within the same institutional program.",reg-cr-id,11,https://www.undp.org/digital/blog/dpi-safeguards-come-online-zambias-next-phase-digital-integration,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
ZMB,Zambia,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,Population register integration,Is the register integrated with the population register?,3,Under development,2024,"UNDP describes INRIS handling both civil registration records and biometric enrollment for digital ID under DNRPC, implying CRVS is linked to the foundational identity register (population register proxy).",reg-cr-pop,12,https://www.undp.org/digital/blog/dpi-safeguards-come-online-zambias-next-phase-digital-integration,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
ZMB,Zambia,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,Scope,"Does the register cover births, deaths and marriages?",3,All,2025,"Government statements on civil registration emphasize registering births, marriages, and deaths as part of CRVS modernization and digitization efforts, indicating full scope.",reg-cr-scope,8,https://www.biometricupdate.com/202508/zambia-sees-civil-registration-as-bedrock-of-inclusive-digital-transformation,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
ZMB,Zambia,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Electoral,Status,Does the government maintain a digital electoral register?,5,Fully deployed nationwide,2026,"ECZ provides electronic/online inspection of the register of voters via USSD and online portal, indicating a digital electoral register.",reg-elect-exists,30,"https://www.elections.org.zm/?p=5511,https://ovr.elections.org.zm",1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
ZMB,Zambia,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Electoral,National Id integration,Is the register integrated with the national ID system?,4,Partially integrated,2022,"ECZ voter registration requires possession of a green National Registration Card (NRC) and uses NRC number to search the register, indicating strong linkage to national ID credential.",reg-elect-id,32,https://www.elections.org.zm/?page_id=1692,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
ZMB,Zambia,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Electoral,Uptake,What proportion of the electorate does the register cover?,4,70-89%,2026,"Nationwide biometric voter registration kits deployed and online/USSD verification suggests broad usage, but no definitive %; set to high (70-89% proxy).",reg-elect-uptake,31,https://www.elections.org.zm/?p=5511,1,Medium,single_source,Only one source for a substantive score — corroborate.,,,
