Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
CPV,Cape Verde,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Revenue Collection,"Whether government taxes, customs duties, and other revenue can be paid using the instant digital payment system, indicating integration of payment infrastructure with tax administration systems.",0,Unknown or n.a.,,No evidence of revenue collection via digital payments.,pay-functionality-revenue,40,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",3,"https://www.mf.gov.cv/web/dnre/dire%C3%A7%C3%A3o-geral-das-contribui%C3%A7%C3%B5es-e-impostos; https://www.mf.gov.cv/documents/20126/0/20240125+TdR_+DNRE+-+Aplicativo+Mobile_IGBP+%282%29.pdf; https://www.governo.cv/governo-ambiciona-uma-administracao-tributaria-digital-e-inteligente-para-garantir-sustentabilidade-do-estado-e-crescimento-economico/","Original score was 0/Unknown with no source. DNRE (tax authority) portals and mobile app enable online payment of DUC, income tax, VAT declarations, instalments and customs duties under the RTAD++ digital reform programme. Recalculated to 3 (Yes) given the breadth of taxes and duties payable digitally.",2026,medium,"Cape Verde's tax and customs authority (DNRE) has digitalised the majority of revenue collection under its Digital Tax and Customs Reform (RTAD++) programme, including online payment of the Single Collection Document (DUC), instalment payments, electronic customs duties and e-invoicing (e-Fatura). Taxpayers can settle income tax, VAT and customs obligations through DNRE's online portal and mobile application, with amounts due typically settled through partner commercial banks or the Post Office.",
CPV,Cape Verde,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Tax Portal,Whether an official government web portal or mobile application exists where taxpayers can file tax returns and pay taxes online with direct e-payment capability linked to instant payment system.,0,Unknown or n.a.,,No evidence of tax portal digital payments.,pay-functionality-taxportal,41,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",4,"https://www.mf.gov.cv/web/dnre/dire%C3%A7%C3%A3o-geral-das-contribui%C3%A7%C3%B5es-e-impostos; https://ww.dnre.gov.cv/; https://www.gov.cv/financas","Original score was 0/Unknown with no source. DNRE operates the Porton di Nos Ilha / gov.cv financas portal and a dedicated e-Fatura platform, plus a mobile app (per a January 2024 terms-of-reference document) enabling filing and payment. Recalculated to 4 (Yes).",2024,high,"Cape Verde's Direção Nacional de Receitas do Estado (DNRE) operates online portals, including Porton di Nos Ilha and gov.cv/financas, and a dedicated e-Fatura platform (dnre.gov.cv), enabling taxpayers to file returns (VAT, personal and corporate income tax) and make payments electronically. A DNRE mobile application further extends filing, payment (DUC, instalments, customs duties) and certificate services to mobile users.",
CPV,Cape Verde,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Business-to-Business (B2B) Payments,"Whether the instant payment system supports business payments to suppliers, vendors, contractors, and other businesses for commercial transactions, procurement, and supply chain payments.",0,Unknown or n.a.,,[Adjusted from 1 to 0: no source URL available] No specific B2B evidence beyond interbank SICIL.,pay-functionality-usecaseb2b,34,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Light check (Exa search on Cape Verde B2B instant payments) found only general interbank clearing (SICIL, operated by SISP) and a mobile money market report referencing a B2B payment category commercially, but no authoritative confirmation that the instant payment system supports or promotes B2B payments specifically. Confirmed as Unknown.",,low,"No authoritative source describes whether Cape Verde's instant payment infrastructure (SICIL/TEF, operated by SISP) is used or promoted specifically for business-to-business payments; available documentation addresses interbank clearing and retail/card payments rather than a dedicated B2B use case.",unknown_lightcheck
CPV,Cape Verde,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Cross-Border Payment Functionality,"Whether the instant payment system enables or plans to enable instant payments across national borders to other countries or regional payment systems, supporting remittances, trade, and regional integration.",0,Unknown or n.a.,,No cross-border digital payment evidence found despite searches on remittances/mobile money.,pay-functionality-usecasecrossborder,35,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",1,"https://papss.com/wp-content/uploads/2026/06/PAPSS-PAYMENTS-NETWORK-COVERAGE_JUNE2026-5.pdf; https://papss.com/get-connected/","Original score was 0/Unknown with no source. The official PAPSS Payments Network Coverage document (June 2026) lists Direct/Indirect Participants and Extended Network partners; Cape Verde does not appear in either list, and no other cross-border instant payment scheme was identified. Recalculated to 1 (No) on the strength of PAPSS's own published participant list.",2026,high,"Cape Verde is not listed as a Direct, Indirect, or Extended Network participant in the Pan-African Payment and Settlement System (PAPSS) as of the June 2026 network coverage report, and no other cross-border instant payment linkage has been identified. Cross-border transactions, including remittances from the large Cape Verdean diaspora, continue to rely on traditional money transfer operators and card networks rather than integrated instant payment rails.",
CPV,Cape Verde,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Government-to-Person (G2P) Payments,"Whether the instant payment system is used or can be used for government disbursements to citizens, including social transfers, welfare payments, salaries, pensions, subsidies, grants, and emergency assistance.",0,Unknown or n.a.,,No specific G2P evidence found in searches.,pay-functionality-usecaseg2p,32,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",3,"https://ugpe.gov.cv/uploads/PAD_Inclusao_Social_6fac8b5e5f.pdf; https://makeba.money/us-eng/faq.html","Original score was 0/Unknown with no source. World Bank RSI Programme documentation confirms cash transfers are disbursed via electronic fund transfer to beneficiary bank accounts (administered by CNPS), and the SISP-certified Makeba mobile money app explicitly offers receipt of the minimum social pension. Recalculated to 3 (Yes - Active Use).",2024,medium,"Cape Verde disburses government-to-person payments digitally through several channels: the Rendimento Social de Inclusão (RSI) cash transfer programme pays beneficiaries by electronic fund transfer directly into bank accounts, administered by the National Centre for Social Pensions (CNPS); and the non-contributory Social Pension can also be received via the SISP-certified Makeba mobile money application. These arrangements represent active, if not yet universal, use of digital rails for social transfers and pensions.",
CPV,Cape Verde,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Person-to-Government (P2G) Payments,"Whether the system enables citizen payments to government for taxes, fees, licenses, fines, utility bills, and other government service charges.",0,Unknown or n.a.,,No specific P2G evidence found.,pay-functionality-usecasep2g,33,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",3,"https://apay.cv/en/index.html; https://www.mf.gov.cv/documents/20126/0/20240125+TdR_+DNRE+-+Aplicativo+Mobile_IGBP+%282%29.pdf","Original score was 0/Unknown with no source. A-Pay (SISP-certified) and DNRE's online/mobile channels allow citizens to pay taxes, municipal fees (IUP, ICA, DUC), customs duties and utility bills digitally. Recalculated to 3 (Yes - Active Use).",2024,medium,"Citizens can pay government revenues and charges digitally: DNRE's online systems accept payment of the Single Collection Document (DUC), instalment tax payments and customs duties, while licensed platforms such as A-Pay (certified by SISP) allow payment of municipal taxes and fees (IUP, ICA, DUC), utility bills and insurance without requiring an in-person visit to a Post Office branch.",
CPV,Cape Verde,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Person-to-Person (P2P) Payments,"Whether the instant payment system supports direct person-to-person transfer of funds between individuals for informal transactions, remittances, and interpersonal value transfers.",0,Unknown or n.a.,,No evidence of P2P mobile money use cases like M-Pesa/Orange Money despite thorough searches; SPEED planned for P2P but not launched (Q1 2026).,pay-functionality-usecasep2p,30,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",2,"https://www.makeba.money/cv-por/howitworks.html; https://makeba.money/us-eng/faq.html","Original score was 0/Unknown with no source, noting the future SPEED system as planned but not launched. The existing Makeba mobile money app (partnered with Banco BAI Cabo Verde) already supports instant P2P transfers via QR code, NFC or transaction code, independent of any future system. Recalculated to 2 (Yes).",2025,medium,"Person-to-person digital transfers are available through mobile money applications such as Makeba, which is partnered with a local bank and allows users to send money instantly to other account holders using QR codes, NFC or a personal transaction code, in addition to standard bank-to-bank transfers via the SISP-operated network.",
CPV,Cape Verde,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Consumer Protection Framework for Payments,"Whether consumer protection legislation or regulations specifically address digital payment services, covering disclosure requirements, liability allocation for unauthorized transactions, error resolution procedures, and user rights.",0,Unknown or n.a.,,[Adjusted from 1 to 0: no source URL available] General consumer protection code exists but no specific payments provisions found.,pay-governance-consumerprotectlaw,18,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",3,"https://www.mf.gov.cv/documents/89129/1738911/Lei+n%C2%BA+42_X_2024+de+12+de+agosto.pdf; https://www.bcv.cv/en/SistemadePagamentos/Legislacao/Paginas/Legislacao.aspx","Original score was 0/Unknown with no source. Lei n.º 42/X/2024 (12 August 2024), Article 37, sets specific payment consumer protection obligations for e-commerce (accepted payment methods, PSP liability for execution failures under Decreto-Legislativo 8/2018, disclosure of the PSPs used). Recalculated to 3 (Yes).",2024,high,"Cape Verde's e-commerce and digital services law (Lei n.º 42/X/2024, of 12 August 2024) sets out specific payment consumer protections for online transactions, including a merchant obligation to offer authorised payment methods, allocation of liability for payment execution failures to the payment service provider under Decreto-Legislativo n.º 8/2018, and disclosure of the payment providers used. These provisions sit alongside the general electronic money and payment institution regime established by Decretos-Legislativos n.º 7 to 9/2018.",
CPV,Cape Verde,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Data Breach Notification Requirements,"Whether legal or regulatory requirements obligate payment service providers to notify users, regulators, and/or data protection authorities about payment data breaches, cybersecurity incidents, or unauthorized access within specified timeframes.",0,Unknown or n.a.,,No evidence of data breach notification requirements in general data protection law or payment-specific rules.,pay-governance-databreachnotif,17,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",3,"https://www.cnpd.cv/obrigacoes/; https://www.dlapiperdataprotection.com/?c=CV&t=breach-notification; https://cmalex.net/cybersecurity-in-cape-verde-a-new-era-of-digital-protection/","Original score was 0/Unknown with no source. CNPD (data protection authority) and DLA Piper's Data Protection Laws of the World both confirm a mandatory 72-hour data breach notification duty; Decree-Law No. 9/2021 separately mandates cybersecurity incident reporting to the National Cybersecurity Centre. Recalculated to 3 (Mandatory).",2021,high,"Cape Verde imposes mandatory data breach notification obligations: the national Data Protection Authority (CNPD) must be notified within 72 hours of a personal data breach that poses a risk to data subjects, and Decree-Law No. 9/2021 (Cybersecurity Legal Regime) separately requires entities to report significant cybersecurity incidents to the National Cybersecurity Centre. Both requirements apply to payment service providers processing personal and transaction data.",
CPV,Cape Verde,Digital Pay,"The architecture, governance, functionality and uptake of government digital payment systems.  21 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Pro-Poor Governance Mechanisms,"Whether payment system governance explicitly includes mechanisms to ensure inclusivity and represent interests of vulnerable populations, including provisions for input from all participant types, consumer representatives, small providers, or explicit financial inclusion mandates in governance documents.",0,Unknown or n.a.,,No evidence found of pro-poor governance representation or consumer rep in payment system governance after searches on BCV/SISP boards and payment laws.,pay-governance-propoorgovernance,14,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Light check (Exa search on Cape Verde payment system financial inclusion governance / consumer representation) found only general payment system legislation describing BCV/SISP roles, with no reference to consumer or small-provider representation mechanisms. Confirmed as Unknown.",,low,"No publicly available governance documentation for Cape Verde's payment system (Banco de Cabo Verde / SISP) describes specific mechanisms for representing consumer interests, small providers, or an explicit financial inclusion mandate within its governance structure.",unknown_lightcheck
