Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
SEN,Senegal,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Business uptake,What proportion of business properties does the register cover?,0,Unknown or n.a.,,Searched for business use of a national address registry/unique address IDs in Senegal; no evidence found because no authoritative address registry source identified.,reg-address-business,21,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Light Exa check on business-property address register coverage in Senegal found no authoritative source. This is consistent with the separately confirmed finding that Senegal has no harmonised national address register (see reg-address-exists), so the variable is properly n.a. rather than merely unresearched. No authoritative source found on a light check.",,low,"There is no standardised national address register in Senegal against which coverage of business properties could be measured; addressing outside cadastral parcel numbers (NICAD) and locality-level postal codes remains informal.",unknown_lightcheck
SEN,Senegal,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Data exchange integration,Is the register integrated with the government's national data exchange system?,0,Unknown or n.a.,,Searched for evidence of address registry data exchange/APIs; no address registry identified from authoritative sources reviewed.,reg-address-dpi,24,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Light Exa check found reporting on Senegal's forthcoming national data-interoperability platform (launched April 2025, first phase due December 2025), but no evidence it involves an address register, since none exists. No authoritative source found on a light check.",,low,"Senegal has no operational national address register to connect to the government's emerging data-exchange (interoperability) platform.",unknown_lightcheck
SEN,Senegal,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Status,Does the government maintain a digital address register?,1,No,,"Searched for a national address registry (official address database, unique address identifier, postal addressing system) for Senegal; did not find authoritative evidence of an operational national address registry in sources reviewed.",reg-address-exists,20,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",1,"https://fundinnovation.dev/en/projects/assessing-the-impact-of-a-new-digital-tool-for-property-tax-management-in-dakar; https://woas-journals.com/index.php/ijitas/article/download/14/7/54","A light check surfaced two independent, clearly authoritative sources (a Paris School of Economics/DGID/World Bank-backed property-tax digitisation project, and a peer-reviewed paper by Senegalese computer scientists) both stating explicitly that Senegal lacks a harmonised/official street-level addressing system. Per protocol this moved the row from the fast path to the full path. Score changed from 0/Unknown to 1/No: a formal national address register does not exist, though adjacent systems (NICAD cadastral parcel IDs since 2012, 5-digit postal codes since 2015) provide partial locality/parcel identification.",2025,medium,"Senegal does not maintain a harmonised national address register recording standardised street names, numbers and postal addresses for buildings and plots. Existing tools — the NICAD cadastral identification number (introduced 2012) and 5-digit postal codes (introduced 2015) — provide parcel- and locality-level identifiers rather than street-level addressing. Research on Dakar's property tax system cites the 'absence of a harmonised addressing system' as a structural constraint, and academic geocoding research confirms there is no official address standard, with private ventures (e.g. NIMA Codes) attempting to fill the gap.",
SEN,Senegal,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Household uptake,What proportion of private properties does the register cover?,0,Unknown or n.a.,,Searched for household enrollment/coverage of a national address registry in Senegal; no authoritative address registry source identified.,reg-address-house,22,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Light Exa check on household addressing coverage in Senegal returned only commercial address-data vendors and unrelated social-registry material, no authoritative government source. Consistent with the confirmed absence of a national address register. No authoritative source found on a light check.",,low,"No national address register exists in Senegal against which household/residential addressing coverage could be measured.",unknown_lightcheck
SEN,Senegal,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Land register integration,Is the register integrated with the land register?,0,Unknown or n.a.,,Searched for linkage between address registry and cadastre/land registry in Senegal; sources found focus on NICAD parcel ID rather than addresses.,reg-address-land,23,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Light Exa check confirmed only cadastral/land modernisation material (NICAD, PROCASEF, PROMOGEF), which does not concern a national address register, since none exists. No authoritative source found on a light check.",,low,"There is no national address register in Senegal capable of being integrated with the land register; land parcels are identified via the NICAD cadastral number rather than a standardised address.",unknown_lightcheck
SEN,Senegal,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Address register integration,Is the register integrated with the address register?,1,No,,"OHADA RCCM registration information indicates the registry includes company address fields, but no evidence found of integration with a national address registry/unique address ID.",reg-business-address,27,https://rccm.ohada.org/staticPage/index?alias=immRC,1,Low,no_year,No data year recorded — provenance/recency unknown.,,"https://rccm.ohada.org/staticPage/index?alias=immRC; https://fundinnovation.dev/en/projects/assessing-the-impact-of-a-new-digital-tool-for-property-tax-management-in-dakar","Fetched and re-read the cited OHADA RCCM page: it confirms company address is captured as a data field at registration but says nothing about integration with a standalone national address register. Cross-checked against the separately confirmed finding that Senegal has no operational national address register at all, which makes formal 'integration' impossible by definition. Original score of 1/No is upheld with a stronger evidentiary basis.",,low,"Senegal's commercial register (RCCM), maintained under OHADA rules, records a company's address as a free-text data field at registration, but there is no technical integration with a standardised national address register, since no such register exists in Senegal.",
SEN,Senegal,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Data exchange integration,Is the register integrated with the government's national data exchange system?,1,No,,"Online access exists via SEN'INFOGREFFE, but no evidence found of broader interoperability/data exchange with other government registries via APIs.",reg-business-dpi,29,https://seninfogreffe.sn,1,Low,no_year,No data year recorded — provenance/recency unknown.,,"https://seninfogreffe.sn; https://techafricanews.com/2025/09/19/senegal-advances-digital-governance-with-new-interoperability-platform/","Fetched SEN'INFOGREFFE: it is a Ministry of Justice portal for searching company names and security interests, with no visible API or documented connection to a government interoperability platform. Found that Senegal is separately building a national data-exchange/interoperability platform (launched April 2025, first phase expected December 2025), but no source documents the business register being connected to it. Original score of 1/No upheld.",2025,medium,"Senegal's business registry can be searched online via the SEN'INFOGREFFE portal, but there is no documented technical connection to a government-wide data-exchange platform for automated data sharing. Senegal is developing a national interoperability platform, with a first phase expected in December 2025, though the business register's participation has not yet been documented.",
SEN,Senegal,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Land register integration,Is the register integrated with the land register?,0,Unknown or n.a.,,"Searched for evidence that business registry links to land/cadastre registry (NICAD) or property identifiers; no authoritative evidence found in sources reviewed.",reg-business-land,28,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Light Exa check returned cadastre/land-modernisation programme material (NICAD, PROCASEF, World Bank cadastre project, ICTD property-tax work) but nothing documenting integration between the business register and the land register. No authoritative source found on a light check.",,low,"No evidence of technical integration between Senegal's business (RCCM) register and its land/cadastral register has been found.",unknown_lightcheck
SEN,Senegal,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Uptake,What proportion of businesses does the register cover?,0,Unknown or n.a.,,"Searched for statistics on business registry coverage/usage (number of registered entities, share of firms) for Senegal; none found in sources reviewed.",reg-business-uptake,26,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",1,"https://www.vie-publique.sn/documents/10726/rapport-global-du-recensement-general-des-entreprises-2016-ansd; https://lequotidien.sn/entreprise-recensement-general-97-des-unites-dans-linformel/","A light check surfaced Senegal's National General Census of Enterprises (Recensement Général des Entreprises, RGE 2016), conducted by the national statistics agency ANSD and widely cited (ILO, Africa Check, national press) — a clearly authoritative government statistical source. Per protocol this moved the row from the fast path to the full path. It found that only around 3% of Senegal's 407,882 economic units are formally registered, with 97% operating informally. Score changed from 0/Unknown to 1/<20%.",2016,medium,"Senegal's National General Census of Enterprises, conducted by the national statistics agency ANSD (results published January 2017), found that around 97% of the country's 407,882 economic units operate informally, implying that the formal, registered business sector — and hence coverage of the digital business register — accounts for well under 20% of all economic units.",
SEN,Senegal,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Land,Address register integration,Is the register integrated with the address register?,0,Unknown or n.a.,,"Searched for evidence that land registry is systematically linked to a national address registry (e.g., unique address IDs) but only found locality coding references and parcel IDs (NICAD), not address integration.",reg-land-address,17,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Light Exa check reconfirmed only cadastral/parcel identification material (NICAD, SYSCOL locality codes); no national address register exists for the land register to integrate with. No authoritative source found on a light check.",,low,"Senegal's land/cadastral register identifies parcels via the NICAD cadastral number rather than a standardised street address, and no national address register exists for it to integrate with.",unknown_lightcheck
SEN,Senegal,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Land,Business register integration,Is the register integrated with the business register?,0,Unknown or n.a.,,"Searched for explicit integration between land/cadastre registry and business registry (e.g., using business IDs in land systems); sources reviewed did not document such integration.",reg-land-business,18,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Light Exa check returned the same cadastre/land-modernisation material as reg-business-land, with no documentation of integration between the land register and the business (RCCM) register. No authoritative source found on a light check.",,low,"No evidence of technical integration between Senegal's land/cadastral register and its business (RCCM) register has been found.",unknown_lightcheck
