Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
GNQ,Equatorial Guinea,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Agriculture System Integration,"Integration of farmer registries, agricultural input vouchers, land registrations, extension services data",0,Unknown or n.a.,,No evidence found on agriculture system integration with data exchange.,exchange-func-agriculture,31,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",1,"https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf;https://ecofinge.com/un-estudio-de-gitge-revela-una-amplia-brecha-en-la-transformacion-digital-de-los-ministerios-en-guinea-ecuatorial/","A single fast-path search on agricultural digitisation in Equatorial Guinea surfaced no sector-specific source, but batch-level evidence gathered for other rows in this country (World Bank 2023/24 Digital Economy Diagnostic, fetched and read; GITGE institutional study reported 2 July 2026) is directly relevant and shows no national data exchange or interoperability platform exists in Equatorial Guinea at all — ministries digitise in silos and cross-agency interoperability was measured at only 15% (GITGE, June 2026). Since no exchange layer exists for any sector to plug into, agriculture-sector data cannot be integrated into it. Recoded from 0 (Unknown) to 1 (Not integrated).",2026,high,"Equatorial Guinea has no operational government data exchange or interoperability platform, so agriculture-sector data (farmer registries, input vouchers, land records, extension services) cannot be integrated into any cross-government system. A World Bank digital economy diagnostic found ministries digitising services in silos with no shared data layer, and a June 2026 GITGE institutional study measured cross-agency interoperability at just 15%, confirming the continued absence of integration.",
GNQ,Equatorial Guinea,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Education System Integration,"Integration of learner records, academic credentials, enrollment data, and scholarship/bursary systems",0,Unknown or n.a.,,No documented integration of education/learner registries with data exchange. ICT in education is limited; no national ICT education policy exists.,exchange-func-education,29,https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,"https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf;https://ecofinge.com/un-estudio-de-gitge-revela-una-amplia-brecha-en-la-transformacion-digital-de-los-ministerios-en-guinea-ecuatorial/","Cited World Bank source fetched and confirmed: it states there is no interoperability platform or data exchange layer in Equatorial Guinea, and data collected by one ministry is largely inaccessible to others. A June 2026 GITGE institutional study corroborates this, recording cross-agency interoperability at only 15%. This is confirmed non-integration, not absence of evidence, so recoded from 0 (Unknown) to 1 (Not integrated).",2026,high,"No education-sector data (learner records, credentials, enrolment or bursary data) is integrated into a government data exchange in Equatorial Guinea, as no national interoperability platform exists. ICT policy in education remains limited and undeveloped. A World Bank digital economy diagnostic found government digitisation proceeding ministry-by-ministry in silos, and a June 2026 GITGE institutional study measured cross-agency interoperability at only 15%.",
GNQ,Equatorial Guinea,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Electoral Register Integration,"Integration of voter registration data for identity verification, demographic analysis, and service delivery targeting",0,Unknown or n.a.,,No evidence found on electoral register integration with data exchange systems.,exchange-func-electoral,25,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",1,"https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf;https://ecofinge.com/un-estudio-de-gitge-revela-una-amplia-brecha-en-la-transformacion-digital-de-los-ministerios-en-guinea-ecuatorial/","Fast-path search on electoral register integration found only general election-management sources (International IDEA, AU observation mission), none addressing data exchange. Batch-level evidence already gathered for this country (World Bank 2023/24 diagnostic; GITGE institutional study, June 2026) directly answers the question at a whole-of-government level: no interoperability platform/data exchange layer exists, and cross-agency interoperability is only 15%. Recoded from 0 (Unknown) to 1 (Not integrated).",2026,high,"Voter registration data is not integrated into any government data exchange in Equatorial Guinea, since no national interoperability platform or data exchange layer exists. The electoral register, managed by the Ministry of Planning, operates as a standalone system. A World Bank digital economy diagnostic and a June 2026 GITGE institutional study, which measured cross-agency interoperability at 15%, both confirm that government systems remain siloed with no shared data exchange.",
GNQ,Equatorial Guinea,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Employment Services Integration,"Integration of job seeker registries, unemployment insurance, public employment programs, labor market information",0,Unknown or n.a.,,No evidence found on employment services integration with data exchange.,exchange-func-employment,34,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",1,"https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf;https://ecofinge.com/un-estudio-de-gitge-revela-una-amplia-brecha-en-la-transformacion-digital-de-los-ministerios-en-guinea-ecuatorial/","Fast-path search found only the Ministry of Labour/UNDP 'Impulso Profesional' youth-employment platform, a standalone digital registration tool with no evidence of data-exchange linkage to other government systems. Batch-level evidence for this country (World Bank 2023/24 diagnostic; GITGE institutional study, June 2026) confirms no national interoperability platform exists and cross-agency interoperability is only 15%. Recoded from 0 (Unknown) to 1 (Not integrated).",2026,high,"Job-seeker registries and employment programmes, such as the Ministry of Labour's 'Impulso Profesional' platform, are not integrated into any government data exchange in Equatorial Guinea, since no national interoperability platform exists. A World Bank digital economy diagnostic and a June 2026 GITGE institutional study, which measured cross-agency interoperability at 15%, confirm government systems remain siloed.",
GNQ,Equatorial Guinea,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Health System Integration,"Integration of health records, patient registration, immunization data, and health insurance into data exchange",0,Unknown or n.a.,,No documented integration of health records with government data exchange platform. World Bank 2024 diagnostic found no shared platforms for cross-ministerial data sharing.,exchange-func-health,28,https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,"https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf;https://ecofinge.com/un-estudio-de-gitge-revela-una-amplia-brecha-en-la-transformacion-digital-de-los-ministerios-en-guinea-ecuatorial/","Cited World Bank source fetched and confirmed: no shared platforms enabling cross-ministerial data sharing and no interoperability/data exchange layer. A June 2026 GITGE institutional study corroborates persistently low interoperability (15%). This is confirmed non-integration, so recoded from 0 (Unknown) to 1 (Not integrated).",2026,high,"Health records, patient registration, immunisation and health-insurance data are not integrated into any government data exchange in Equatorial Guinea. A World Bank digital economy diagnostic found no shared platforms enabling cross-ministerial data sharing, and a June 2026 GITGE institutional study measured cross-agency interoperability at only 15%, confirming health-sector systems remain siloed.",
GNQ,Equatorial Guinea,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Justice System Integration,"Integration of court records, case management systems, correctional services data, legal aid information",0,Unknown or n.a.,,"No documented integration of justice/court systems with government data exchange. Legal framework has outdated laws dating to colonial period (1965 procurement law). Digital transformation of justice sector not documented.",exchange-func-justice,32,https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,"https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf;https://ecofinge.com/un-estudio-de-gitge-revela-una-amplia-brecha-en-la-transformacion-digital-de-los-ministerios-en-guinea-ecuatorial/","Cited World Bank source fetched and confirmed: outdated legal framework (some laws dating to 1965) and no interoperability platform linking justice-sector systems to other government data. A June 2026 GITGE institutional study corroborates persistently low interoperability (15%). Recoded from 0 (Unknown) to 1 (Not integrated).",2026,high,"Court records, case management and correctional services data are not integrated into any government data exchange in Equatorial Guinea. The legal and regulatory framework remains outdated, with some laws dating to the 1965 colonial era, and a World Bank digital economy diagnostic found no interoperability platform linking justice-sector systems to other government data. A June 2026 GITGE institutional study measured cross-agency interoperability at only 15%.",
GNQ,Equatorial Guinea,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Driver Licensing Integration,Integration of driver's license registration and traffic offence data,0,Unknown or n.a.,,No documented integration of driver licensing with data exchange. Digital public platforms are siloed and fragmented.,exchange-func-licensing,27,https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,"https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf;https://ecofinge.com/un-estudio-de-gitge-revela-una-amplia-brecha-en-la-transformacion-digital-de-los-ministerios-en-guinea-ecuatorial/","Cited World Bank source fetched and confirmed: digital public platforms are siloed and fragmented, with no interoperability framework. A June 2026 GITGE institutional study corroborates persistently low interoperability (15%). Recoded from 0 (Unknown) to 1 (Not integrated).",2026,high,"Driver's licence registration and traffic-offence data are not integrated into any government data exchange in Equatorial Guinea. Digital public platforms remain siloed and fragmented, per a World Bank digital economy diagnostic, and a June 2026 GITGE institutional study measured cross-agency interoperability at only 15%, confirming continued fragmentation.",
GNQ,Equatorial Guinea,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Passport & Immigration Integration,Integration of passport issuance and immigration control data into the exchange platform,0,Unknown or n.a.,,No documented integration of passport/immigration data with government data exchange. Country still dependent on manual/paper-based identification processes according to World Bank 2024 diagnostic.,exchange-func-passport,26,https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,"https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf;https://ecofinge.com/un-estudio-de-gitge-revela-una-amplia-brecha-en-la-transformacion-digital-de-los-ministerios-en-guinea-ecuatorial/","Cited World Bank source fetched and confirmed: the country remains dependent on manual, paper-based identification and lacks a foundational trust framework for digital authentication. A June 2026 GITGE institutional study corroborates persistently low interoperability (15%). Recoded from 0 (Unknown) to 1 (Not integrated).",2026,high,"Passport issuance and immigration control data are not integrated into any government data exchange in Equatorial Guinea. The country remains dependent on manual, paper-based identification processes, and a World Bank digital economy diagnostic found no foundational interoperability framework or trust framework for digital authentication. A June 2026 GITGE institutional study measured cross-agency interoperability at only 15%.",
GNQ,Equatorial Guinea,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,National Planning & Statistics Integration,"Integration of statistics, census data, administrative data for planning, M&E, and evidence-based policymaking",0,Unknown or n.a.,,"No documented integration of national statistics or planning data with government data exchange. World Bank notes challenges in improving data quality, coverage, and usage as a cross-cutting issue.",exchange-func-planning,33,https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,"https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf;https://ecofinge.com/un-estudio-de-gitge-revela-una-amplia-brecha-en-la-transformacion-digital-de-los-ministerios-en-guinea-ecuatorial/","Cited World Bank source fetched and confirmed: improving data quality, coverage and usage is flagged as a cross-cutting challenge, with no shared platform linking ministries. A June 2026 GITGE institutional study measured public-sector data-analysis capacity at only 10% and interoperability at 15%. Recoded from 0 (Unknown) to 1 (Not integrated).",2026,high,"Statistics, census and administrative planning data are not integrated into any government data exchange in Equatorial Guinea. A World Bank digital economy diagnostic identifies improving data quality, coverage and usage as a cross-cutting challenge and finds no shared platform linking ministries. A June 2026 GITGE institutional study measured cross-agency data-analysis capacity at only 10% and interoperability at 15%.",
GNQ,Equatorial Guinea,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Tax & Revenue Integration,Integration of tax administration and revenue collection systems data into the exchange platform,0,Unknown or n.a.,,No documented evidence of tax/revenue system integration with a government data exchange platform. Government digital systems are siloed according to World Bank diagnostic.,exchange-func-revenue,24,https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,"https://thedocs.worldbank.org/en/doc/61714f214ed04bcd6e9623ad0e215897-0400012021/related/P1793391f4a4c800219f0014c68aefed3c8.pdf;https://ecofinge.com/un-estudio-de-gitge-revela-una-amplia-brecha-en-la-transformacion-digital-de-los-ministerios-en-guinea-ecuatorial/","Cited World Bank source fetched and confirmed: government digital systems are siloed, with no interoperability layer. A June 2026 GITGE institutional study corroborates persistently low interoperability (15%). Recoded from 0 (Unknown) to 1 (Not integrated).",2026,high,"Tax administration and revenue collection systems are not integrated into any government data exchange in Equatorial Guinea. Government digital systems remain siloed, per a World Bank digital economy diagnostic, and a June 2026 GITGE institutional study measured cross-agency interoperability at only 15%.",
