Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
BEN,Benin,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Business uptake,What proportion of business properties does the register cover?,0,Unknown or n.a.,,No credible evidence found after searching for business uptake of a national address register in Benin (since address register existence is unconfirmed).,reg-address-business,21,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,"https://www.ecofinagency.com/news-digital/2304-54970-benin-approves-street-naming-and-numbering-system-to-improve-urban-mobility;https://ducoin-infos.bj/developpement-urbain-et-lacces-aux-services-essentiels-le-benin-choisit-ladressage-numerique-et-geolocalise-des-rues/","Original score 0/no source. Broader research on Benin's addressing system found no operational national address register exists; a national addressing strategy was only approved by the Council of Ministers in April 2026 and covers an initial phase of six pilot cities. As no register yet exists, business-property coverage remains inherently 0/n.a. Confirmed Unknown is correct.",,low,"Benin does not yet operate a national address register. A strategy to standardise street naming and building numbering was approved by the Council of Ministers in April 2026, with roll-out planned to begin in six pilot cities (Cotonou, Abomey-Calavi, Ouidah, Porto-Novo, Sèmè-Podji and Parakou). In the absence of an operational register, no data exist on the proportion of business properties with standardised addresses.",
BEN,Benin,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Data exchange integration,Is the register integrated with the government's national data exchange system?,0,Unknown or n.a.,,No credible evidence found after searching for an address register connected to Benin’s UXP/X-Road interoperability platform.,reg-address-dpi,24,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,"https://www.ecofinagency.com/news-digital/2304-54970-benin-approves-street-naming-and-numbering-system-to-improve-urban-mobility;https://api.xroad.bj/documents/10/download","Original score 0/no source. Broader research confirmed Benin has no operational national address register with which its UXP/X-Road data exchange platform could integrate; a national addressing strategy was only approved in April 2026. Confirmed Unknown/n.a. is correct.",,low,"No national address register has yet been established in Benin, so there is nothing for the government's UXP data exchange platform to integrate with. A national strategy for street naming and numbering was approved by the Council of Ministers in April 2026, but implementation has not begun.",
BEN,Benin,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Status,Does the government maintain a digital address register?,0,Unknown or n.a.,,No credible evidence found after searching for a national digital address register in Benin (registre d’adresses/adressage) and related government platforms.,reg-address-exists,20,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",2,"https://www.ecofinagency.com/news-digital/2304-54970-benin-approves-street-naming-and-numbering-system-to-improve-urban-mobility;https://ducoin-infos.bj/developpement-urbain-et-lacces-aux-services-essentiels-le-benin-choisit-ladressage-numerique-et-geolocalise-des-rues/","Original score 0/Unknown had no source cited. A light search surfaced authoritative reporting (Ecofin Agency; Ducoin Infos) that Benin's Council of Ministers approved, on 22 April 2026, a national strategy to standardise and regulate street and building numbering — moving the correct status from Unknown to Planned (code 2). Row was mislabelled and has been moved to the full path and rescored.",2026,high,"In April 2026, Benin's Council of Ministers approved a national strategy to standardise and regulate street naming and building numbering, marking the first formal step towards a digital address register. Roll-out is planned in phases, starting with Cotonou, Abomey-Calavi, Ouidah, Porto-Novo, Sèmè-Podji and Parakou. No address register is yet operational; the country currently relies heavily on informal landmarks and post-office boxes (Boîte Postale) for mail delivery.",
BEN,Benin,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Household uptake,What proportion of private properties does the register cover?,0,Unknown or n.a.,,No credible evidence found after searching for household coverage of a national address register in Benin (since address register existence is unconfirmed).,reg-address-house,22,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,"https://www.ecofinagency.com/news-digital/2304-54970-benin-approves-street-naming-and-numbering-system-to-improve-urban-mobility","Original score 0/no source. Confirmed Benin has no operational national address register; a strategy was only approved in April 2026 and has not yet been implemented, so household coverage remains 0/n.a.",,low,"Benin does not yet operate a national address register. A strategy for standardised street naming and building numbering was approved in April 2026, but implementation has not started. No data exist on the proportion of residential/private properties with a standardised address.",
BEN,Benin,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Land register integration,Is the register integrated with the land register?,0,Unknown or n.a.,,No credible evidence found after searching for integration between an address register and Benin’s land registry/cadastre.,reg-address-land,23,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,"https://www.ecofinagency.com/news-digital/2304-54970-benin-approves-street-naming-and-numbering-system-to-improve-urban-mobility","Original score 0/no source. Confirmed no address register exists yet (only planned, April 2026), so no integration with the land register can currently exist.",,low,"No operational national address register exists in Benin with which the land/cadastre register could be integrated. A national addressing strategy was approved in April 2026 but has not yet been implemented.",
BEN,Benin,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Address register integration,Is the register integrated with the address register?,0,Unknown or n.a.,,No credible evidence found after searching for business register integration with a national address register in Benin.,reg-business-address,27,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,"https://www.ecofinagency.com/news-digital/2304-54970-benin-approves-street-naming-and-numbering-system-to-improve-urban-mobility;https://www.expanship.com/bj/blog/incorporation-requirements-in-benin","No evidence found that the business register (RCCM/monentreprise.bj) is technically linked to a standardised address register; company registration records a physical siège social as free text, not a standardised address-register entry. Since Benin has no operational address register (only a strategy approved April 2026), such integration cannot currently exist.",,low,"No evidence exists of a technical link between Benin's business register (RCCM/monentreprise.bj) and a standardised national address register. Company incorporation requires a registered physical office address, but this is recorded as free text rather than linked to a formal address register, which does not yet operate in Benin.",
BEN,Benin,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Data exchange integration,Is the register integrated with the government's national data exchange system?,0,Unknown or n.a.,,No credible evidence found after searching for GUFE/RCCM integration with Benin’s UXP/X-Road interoperability platform.,reg-business-dpi,29,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",4,"https://catis.xroad.bj/publicservices/PS00414;https://catis.xroad.bj/systems/IS00040;https://www.ilo.org/media/379846/download;https://www.biometricupdate.com/202506/benin-shares-its-x-road-inspired-dpi-interoperability-experience-in-peer-learning-webinar","Original score 0/Unknown had no source. A light search surfaced a clearly authoritative source (Benin's own interoperability catalogue, CatIS) showing an active, documented integration; the row was mislabelled and moved to the full path. Confirmed via the CatIS public service page (status 'Actif') and corroborating reporting on Benin's wider UXP interoperability platform. Revised from 0 to 4 (Partially integrated).",2023,medium,"Benin's business register (Registre du Commerce et du Crédit Mobilier, administered through the monentreprise.bj/GUFE one-stop shop and the Chambre de Commerce et d'Industrie du Bénin) is catalogued within CatIS, the national inventory of systems connected to the government's UXP data exchange platform. An active public e-service, 'Accès à la base de données des Entreprises du Bénin', lets any user verify a company's existence via the AHILIDO national business-services platform. Benin's wider DPI interoperability ecosystem connected over 55 public and private institutions and more than 1,500 services as of mid-2025, though universal integration of the business register across all agencies is not confirmed.",
BEN,Benin,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Land register integration,Is the register integrated with the land register?,0,Unknown or n.a.,,No credible evidence found after searching for business register integration with Benin’s land registry/cadastre systems.,reg-business-land,28,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,"https://catis.xroad.bj/systems/IS00003;https://catis.xroad.bj/systems/IS00016","No evidence found of a technical link between Benin's business register (RCCM, CatIS IS00003) and the national land/cadastre register (ANDF, CatIS IS00016); both are separately catalogued in the interoperability system but no cross-reference or shared service between them was identified.",,low,"No evidence was found of a technical link between Benin's business register (RCCM) and its land/cadastre register (managed by ANDF). Both registers are separately catalogued within the national interoperability system, but they appear to operate independently of one another.",
BEN,Benin,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Uptake,What proportion of businesses does the register cover?,0,Unknown or n.a.,,"No credible evidence found after searching for business register coverage statistics in Benin (e.g., % of active businesses registered digitally or total firms in RCCM).",reg-business-uptake,26,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",1,"https://instad.bj/images/docs/insae-statistiques/enquetes-recensements/Recensement-General-des-Entreprises/RGE3/Rapport_Preliminaire_RGE3.pdf;https://leconomistebenin.bj/secteur-prive-pres-de-86-dentreprises-non-immatriculees-a-lifu-au-benin/","Original score 0/Unknown had no source. A light search surfaced an authoritative source (INStaD's national business census), so the row was moved to the full path. The census shows only 11.7% of enumerated enterprises are registered in the RCCM, giving code 1 (<20%) rather than Unknown.",2023,high,"Benin's third General Business Census (Recensement Général des Entreprises, RGE3), conducted by the national statistics institute INStaD in 2023-2024, found that only 11.7% of the 215,755 enterprises enumerated were registered in the Registre du Commerce et du Crédit Mobilier (RCCM), up marginally from 9.6% in 2008. The formal business register therefore covers a small minority of the country's economic units, with the informal sector remaining dominant.",
BEN,Benin,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,Data exchange integration,Is the register integrated with the government's national data exchange system?,0,Unknown or n.a.,,No credible evidence found after searching for Benin CRVS interoperability with UXP/X-Road/data exchange and official CRVS system architecture documents.,reg-cr-dpi,13,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",3,"https://www.gouv.bj/article/3209/declaration-enregistrement-obtention-acte-naissance-nouveau-jour-etat-civil-beninois-anip-lance-phase-pilote-guichet-unique-dans-plusieurs-formations-sanitaires-/;https://www.banouto.bj/societe/article/20260507-rnpp-et-actes-de-naissance-securises-au-benin-precisions-sur-les-nouvelles-regles-d-enrolement;https://anip.bj/dematec/","Original score 0/Unknown had no source. A light search surfaced authoritative government reporting on active civil-registration digitisation and interoperability efforts, so the row was moved to the full path. Revised from 0 to 3 (Under development), reflecting a pilot rather than nationwide status.",2025,medium,"Benin is digitising civil registration through the DEMATEC programme, which is scanning historic birth, marriage and death registers, and through a 'guichet unique' pilot (launched August 2025 in ten health facilities, running to February 2026) that registers births on-site and issues a Personal Identification Number (NPI) by SMS, linked directly to the national population register (RNPP). Secure birth certificates are now produced jointly from the RNPP and the national civil-status file. The pilot is due to be generalised nationwide, but as of 2026 the civil register's connection to the wider government data exchange platform remains under development rather than fully operational.",
