Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
LBY,Libya,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Mobile Data Affordability,"Affordability of mobile broadband data, measured as the cost of a basic mobile data plan (1-2GB) as a percentage of GNI per capita. The UN Broadband Commission target is below 2% of monthly GNI per capita. Affordability is the single largest barrier to internet adoption in Africa.",0,Unknown or n.a.,,No data found,ict-connectivity-dataafford,11,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",3,https://www.digitaldevelopment.org/wp-content/uploads/2023/09/ddd_LBY-1.pdf,"Originally scored 0/Unknown with no source cited. The ITU Digital Development Dashboard for Libya (drawn from the ITU World Telecommunication/ICT Indicators Database, data compiled to December 2022) reports the mobile broadband basket at 3.6% of GNI per capita (2021 estimate), placing Libya in the 'Moderate (2-5%)' affordability band. Score revised from 0 to 3 on this authoritative ITU-sourced figure.",2021,medium,"The ITU Digital Development Dashboard reports Libya's mobile broadband basket (data-only plan) at 3.6% of GNI per capita in 2021, within the moderate affordability band (2-5% of GNI per capita) and above the UN Broadband Commission's 2% target. Related baskets show wider variation: the low-consumption mobile data and voice basket stands at 2.3% and the high-consumption basket at 6.2% of GNI per capita.",
LBY,Libya,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,International Internet Bandwidth,"The country's total international internet bandwidth capacity per internet user, indicating the quality and capacity of the country's connection to the global internet. Determined by submarine cable landings (for coastal states), cross-border terrestrial fibre (for landlocked states), and satellite links.",0,Unknown or n.a.,,No data found,ict-connectivity-intlbandwidth,12,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",2,"https://www.digitaldevelopment.org/wp-content/uploads/2023/09/ddd_LBY-1.pdf; https://www.theglobaleconomy.com/Libya/Internet_bandwidth/","Originally scored 0/Unknown with no source cited. Two ITU-derived figures conflict for near-identical years: the ITU Digital Development Dashboard reports international bandwidth per Internet user at 5 kbit/s (2014 estimate), while TheGlobalEconomy.com (citing ITU) reports 21.5 kbit/s (2015). Both figures are over a decade old and no more recent official figure was found. Tentatively coded 2 (Low, 5-19 kbit/s) on the primary ITU dashboard figure, but flagged for human review given the conflicting data and its age.",2014,low,"Libya's international internet bandwidth was last reported by the ITU at approximately 5 kbit/s per Internet user (2014 estimate), placing it in the low band. No more recent official figure is publicly available, and a secondary ITU-sourced aggregator reports a substantially different figure for a nearby year.",human_review
LBY,Libya,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Internet Exchange Point Presence,"Whether the country has an operational Internet Exchange Point (IXP) and its maturity. IXPs enable local internet traffic to be exchanged domestically rather than being routed internationally, reducing latency, costs, and dependence on foreign infrastructure. Critical for local digital ecosystem development.",0,Unknown or n.a.,,No data found,ict-connectivity-ixp,13,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",2,"https://www.pch.net/ixp/summary; https://www.peeringdb.com/net/29300; https://www.newby-ventures.com/research/db/internet-exchange/4450/37316","Originally scored 0/Unknown with no source cited. Packet Clearing House's global IXP location summary does not count Libya among the 163 countries with a tracked, active IXP. PeeringDB records a registered exchange, LYB-IX (AS37791, operated by the Libyan International Telecommunication Company), but the Newby Ventures IXP database shows zero peers connected, indicating the exchange is not yet operationally active. Score revised from 0 to 2 (IXP planned/under development).",2026,low,"Libya has a registered but not yet operational internet exchange point, LYB-IX (AS37791), run by the Libyan International Telecommunication Company; IXP trackers and PeeringDB show no peers currently connected, and Packet Clearing House's global summary of countries with an active, tracked IXP does not include Libya.",
LBY,Libya,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Smartphone Adoption,"Percentage of mobile connections using smartphones (as opposed to feature phones or basic phones). Smartphones are the minimum device requirement for accessing most digital public infrastructure services, apps, and mobile internet.",0,Unknown or n.a.,,No data found,ict-connectivity-smartphonepen,8,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"No authoritative source found on a light check. A light search surfaced GSMA Intelligence-sourced data (via DataReportal) on mobile connections and the share that are 'broadband-capable' (3G/4G/5G) — 92.9% of connections per Digital 2025: Libya — but this is not equivalent to smartphone adoption and does not provide a direct authoritative figure for this indicator.",,low,"No authoritative figure for smartphone adoption as a share of mobile connections in Libya is publicly available.",unknown_lightcheck
LBY,Libya,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Data Storage,Data Localisation Requirements,"Whether the country has enacted legal or regulatory requirements mandating that certain categories of data (personal data, government data, financial data, or critical infrastructure data) be stored within national borders. Central to data sovereignty debates in Africa.",0,Unknown or n.a.,,No data found,ict-storage-datalocalisation,16,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",3,"https://informatics.ly/en/session/personal-data-protection-regulation-session/; https://lawsociety.ly/en/legislation/law-no-6-of-2022-concerning-electronic-transactions/","Originally scored 0/Unknown with no source cited. The Central Bank of Libya's Data Protection System and Executive Regulation (Circular No. 18, dated 1 June 2025) explicitly prohibits storing personal, financial, credit or sensitive data outside Libya for all CBL-supervised entities (banks, foreign bank branches, fintechs, payment/exchange/leasing companies); it becomes mandatory from 1 July 2026, with fines of LYD 100,000 per violation. Separately, Law No. 6 of 2022 on Electronic Transactions (Article 78) imposes conditions on cross-border transfer of personal data by authentication service providers. Score revised from 0 to 3 (sectoral requirements only, financial sector), since the requirement does not yet extend beyond the financial sector.",2025,high,"Libya has a sectoral data localisation requirement: the Central Bank of Libya's Data Protection System and Executive Regulation (Circular No. 18, June 2025) prohibits banks, fintechs, payment providers and other CBL-supervised entities from storing personal, financial, credit or sensitive data outside Libya, with fines of LYD 100,000 per violation; the requirement becomes mandatory from 1 July 2026. The 2022 Electronic Transactions Law separately places conditions on cross-border transfers of personal data by authentication service providers, but there is no economy-wide data localisation law.",
LBY,Libya,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Data Storage,Government Data Center / Cloud Strategy,Whether the government has established dedicated data center infrastructure and/or a government cloud (G-Cloud) strategy for hosting e-government services and public sector data domestically. Critical for data sovereignty and e-government service delivery.,0,Unknown or n.a.,,No data found; cloud adoption studies ongoing,ict-storage-govcloud,15,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",2,"https://www.gia.gov.ly/en/2026/01/01/the-general-information-authority-presents-the-proposed-national-cloud-computing-policy-in-collaboration-with-escwa/; https://www.gia.gov.ly/en/2025/04/24/prime-minister-of-the-government-of-national-unity-approves-the-national-strategy-for-government-digital-transformation/; https://www.gia.gov.ly/wp-content/uploads/2023/03/Libya-Digital-Transformation-Strategy-2023.pdf","Originally scored 0/Unknown with no source cited (comment noted 'cloud adoption studies ongoing'). Libya's General Information Authority (GIA) published a National Strategy for Government Digital Transformation, approved by the Prime Minister in April 2025, which calls explicitly for establishing a national government data centre as the nucleus of a government cloud and a national disaster-recovery centre. As of January 2026, GIA presented a proposed National Cloud Computing Policy (with ESCWA), still at proposal stage, and a February 2026 workshop discussed data-centre service roadmaps under the National Strategy for Communications and Informatics (2023-2027); no operational national data centre or adopted cloud strategy is yet confirmed. Score revised from 0 to 2 (planned/under construction).",2026,high,"Libya's General Information Authority has approved (April 2025) a National Strategy for Government Digital Transformation that calls for establishing a national government data centre as the nucleus of a government cloud, alongside a national disaster-recovery centre. As of early 2026, a National Cloud Computing Policy has been proposed (in partnership with ESCWA) and roadmaps for data-centre services are under active discussion through the National Strategy for Communications and Informatics (2023-2027), but no national government data centre or adopted cloud strategy is yet operational.",
LBY,Libya,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Energy,Renewable Energy Share of Generation,"Percentage of total electricity generation from renewable sources (hydro, solar, wind, geothermal, biomass). Indicates energy sustainability and potential for distributed power solutions relevant to ICT infrastructure in off-grid areas.",0,Unknown or n.a.,,Near 0% renewable energy consumption,ict-energy-renewableshare,4,https://data.worldbank.org/indicator/EG.FEC.RNEW.ZS?locations=LY,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,"https://data.worldbank.org/indicator/EG.FEC.RNEW.ZS?locations=LY; https://trackingsdg7.esmap.org/country/libya","Originally scored 0/Unknown despite a comment stating 'near 0% renewable energy consumption' and a World Bank source already cited — the evidence already supported a substantive score. World Bank data (sourced from IEA) show Libya's renewable energy consumption at 3.10% of total final energy consumption in 2021; ESMAP's Tracking SDG7 platform reports 3.9% for 2022. Both confirm a very low renewable share. Score revised from 0 to 1 (<10%).",2022,high,"Renewable sources account for a very low share of Libya's energy mix: World Bank/IEA data put renewable energy consumption at 3.10% of total final energy consumption in 2021, with ESMAP's Tracking SDG7 platform reporting a similar 3.9% for 2022, reflecting Libya's continued reliance on oil and gas for power generation.",
LBY,Libya,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Energy,Urban-Rural Electrification Gap,"The gap between urban and rural electricity access rates. A smaller gap indicates more equitable energy distribution, critical for ensuring ICT infrastructure can serve the whole population, not just cities.",0,Unknown or n.a.,,No data found,ict-energy-urbanruraldevide,2,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",1,"https://data.worldbank.org/indicator/EG.ELC.ACCS.RU.ZS?locations=LY; https://data.worldbank.org/indicator/EG.ELC.ACCS.UR.ZS?locations=LY","Originally scored 0/Unknown with no source cited. World Bank/ESMAP SDG7 tracking data show electricity access at 100.0% for urban Libya (2023) versus only 0.8% for rural Libya, but the rural figure has not been updated since 2012 (an 11-year gap between the two data points), and 0.8% appears anomalously low relative to Libya's high overall electrification rate and pre-2011 rural figures near 99%. This mismatch likely reflects data collection breakdown following the 2011 conflict rather than a genuine, current gap of this magnitude. Tentatively coded 1 (gap >60pp) on the raw figures, but flagged for human review given the stale and possibly anomalous rural data point.",2012,low,"World Bank/ESMAP data show near-universal electricity access in urban Libya (100% as of 2023) contrasted with a much lower rural figure of 0.8%, though this rural estimate dates to 2012 and pre-dates more recent improvements, so the current gap is likely narrower than the raw figures suggest.",human_review
LBY,Libya,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Innovation,Global Innovation Index Ranking,"The country's performance on the WIPO Global Innovation Index (GII), which measures innovation capabilities across institutions, human capital, infrastructure, market sophistication, business sophistication, knowledge outputs, and creative outputs. Provides a composite view of the national innovation ecosystem.",0,Unknown or n.a.,,No recent GII ranking found for Libya,ict-innovation-gii,27,https://www.theglobaleconomy.com/Libya/GII_Index/,1,Low,no_year;label_formatting,No data year recorded — provenance/recency unknown. Value Name differs from the scale label — usually cosmetic.,,"https://www.wipo.int/web-publications/global-innovation-index-2024/en/gii-2024-economy-profiles.html; https://www.theglobaleconomy.com/Libya/GII_Index/","Score of 0 confirmed. WIPO's Global Innovation Index 2024 covers 133 economies and Libya is not among the ranked/profiled economies, consistent with WIPO's pattern of excluding conflict-affected states lacking sufficient data. TheGlobalEconomy.com's aggregation (sourced from WIPO) shows no data available for Libya. Score confirmed at 0 (not included in GII) rather than changed.",2024,high,"Libya is not included in the WIPO Global Innovation Index, which currently profiles 133 economies; no GII rank or score is published for the country.",
LBY,Libya,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Technical Capacity,Basic Digital Literacy,"The proportion of the population with basic digital skills (ability to use a computer, smartphone, or the internet for simple tasks such as sending messages, finding information, or using apps). Based on ITU household survey data, Afrobarometer, or national ICT surveys.",0,Unknown or n.a.,,No quantitative data; noted as challenge,ict-capacity-digitalliteracy,20,https://education-profiles.org/northern-africa-and-western-asia/libya/~technology,1,Low,no_year,No data year recorded — provenance/recency unknown.,,https://www.digitaldevelopment.org/wp-content/uploads/2023/09/ddd_LBY-1.pdf,"Score of 0 confirmed with a stronger source. The original source (education-profiles.org) discusses education technology policy, not digital literacy statistics, and does not actually support a numeric score. The ITU Digital Development Dashboard for Libya (data through December 2022) explicitly reports 'individuals with basic/standard/advanced ICT skills' as NA (not available) for Libya, confirming that no authoritative digital literacy percentage is publicly available. Score confirmed at 0.",2022,medium,"No official percentage for basic digital literacy is available for Libya: the ITU's Digital Development Dashboard, which draws on the country's ICT household survey reporting, records ICT skills indicators as not available (NA) for Libya as of its most recent update (data through December 2022).",
