Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Mobile Data Affordability,"Affordability of mobile broadband data, measured as the cost of a basic mobile data plan (1-2GB) as a percentage of GNI per capita. The UN Broadband Commission target is below 2% of monthly GNI per capita. Affordability is the single largest barrier to internet adoption in Africa.",0,Unknown or n.a.,,Unknown,ict-connectivity-dataafford,11,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"No authoritative source found on a light check.",,low,"No authoritative, country-specific data on the cost of a basic mobile data plan relative to GNI per capita for the Republic of Congo could be identified; affordability remains unscored.",unknown_lightcheck
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,International Internet Bandwidth,"The country's total international internet bandwidth capacity per internet user, indicating the quality and capacity of the country's connection to the global internet. Determined by submarine cable landings (for coastal states), cross-border terrestrial fibre (for landlocked states), and satellite links.",0,Unknown or n.a.,,"Unknown, no ITU data found",ict-connectivity-intlbandwidth,12,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"No authoritative source found on a light check.",,low,"No current ITU or equivalent data on international internet bandwidth per user for the Republic of Congo could be identified; the indicator remains unscored.",unknown_lightcheck
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Internet Exchange Point Presence,"Whether the country has an operational Internet Exchange Point (IXP) and its maturity. IXPs enable local internet traffic to be exchanged domestically rather than being routed internationally, reducing latency, costs, and dependence on foreign infrastructure. Critical for local digital ecosystem development.",0,Unknown or n.a.,,Unknown,ict-connectivity-ixp,13,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",4,"https://www.pch.net/ixp/details/1541; https://bgp.he.net/exchange/CGIX","Light check surfaced a clearly authoritative source (Packet Clearing House IXP directory), so this row was moved to the full verification path. PCH confirms an active, government-run IXP (CGIX-BZV, Congo Internet eXchange) in Brazzaville, established 10 May 2013 and managed by regulator ARPCE. BGP/peering data (bgp.he.net) show active participation from Congo Telecom, MTN Congo, Airtel Congo, and ARPCE itself, alongside an international transit peer. Original score of 0/Unknown is corrected to 4.",2024,medium,"The Republic of Congo has an operational Internet Exchange Point, CGIX-BZV (Congo Internet eXchange), based in Brazzaville and managed by the telecoms regulator ARPCE. Established in May 2013, it carries active peering from the country's main mobile and fixed operators, including Congo Telecom, MTN Congo and Airtel Congo, indicating an active IXP with moderate participation.",
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Data Storage,Data Localisation Requirements,"Whether the country has enacted legal or regulatory requirements mandating that certain categories of data (personal data, government data, financial data, or critical infrastructure data) be stored within national borders. Central to data sovereignty debates in Africa.",0,Unknown or n.a.,,Unknown,ict-storage-datalocalisation,16,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"No authoritative source found on a light check. General data protection legislation (Law 29-2019) includes cross-border transfer restrictions but this does not constitute a data localisation mandate; no dedicated data localisation requirement was identified.",,low,"No specific legal or regulatory requirement mandating that data be stored within the Republic of Congo's borders could be identified; the indicator remains unscored.",unknown_lightcheck
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Data Storage,Data Protection Legislation,Whether the country has enacted comprehensive data protection and privacy legislation. A foundational legal requirement for building trust in digital public infrastructure and for enabling secure cross-border data flows under frameworks like the AU Convention on Cyber Security and Personal Data Protection.,1,No legislation,,No legislation,ict-storage-dataprotection,17,https://dataprotection.africa/democratic-republic-of-the-congo/,1,Low,no_year,No data year recorded — provenance/recency unknown.,3,"https://www.dlapiperdataprotection.com/guide.pdf?c=CG; https://dataprotection.africa/republic-of-congo/; https://www.vda.pt/xms/files/05_Publicacoes/2021/Republic_of_Congo_-_Data_Protection_Overview___Guidance_Note___DataGuidance.pdf","The cited source (dataprotection.africa/democratic-republic-of-the-congo) is for the Democratic Republic of the Congo, not the Republic of Congo (COG) — a country mismatch. The Republic of Congo in fact enacted Law No. 29-2019 on the Protection of Personal Data (10 October 2019, in force 25 November 2020), which the original 'No legislation' score overlooked. A National Commission for Personal Data is provided for in the Law but, per DLA Piper's 2024 update, had not yet been established (a project law to create it was approved by the Council of Ministers in July 2024 but not yet adopted). Score corrected from 1 (No legislation) to 3 (Legislation enacted but no enforcement authority).",2024,high,"The Republic of Congo has enacted comprehensive data protection legislation, Law No. 29-2019 on the Protection of Personal Data, passed on 10 October 2019 and in force since 25 November 2020. The Law establishes a National Commission for Personal Data to oversee enforcement, but as of 2024 this Commission had not yet been formally established, with implementing legislation still pending adoption.",
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Energy,Urban-Rural Electrification Gap,"The gap between urban and rural electricity access rates. A smaller gap indicates more equitable energy distribution, critical for ensuring ICT infrastructure can serve the whole population, not just cities.",0,Unknown or n.a.,,No data found after thorough searching,ict-energy-urbanruraldevide,2,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",2,"https://data.worldbank.org/indicator/EG.ELC.ACCS.UR.ZS; https://tradingeconomics.com/republic-of-the-congo/access-to-electricity-rural-percent-of-rural-population-wb-data.html; https://www.worldbank.org/ext/en/country/congo","Light check surfaced World Bank data (via the World Bank country page and WDI indicator), so this row was moved to the full verification path. World Bank WDI 2023 data show urban electricity access of 69.4% versus rural access of 10.8%, a gap of approximately 58.6 percentage points. Original score of 0/Unknown is corrected to 2 (Gap 41-60pp).",2023,high,"World Bank data for 2023 show electricity access of 69.4% in urban areas of the Republic of Congo compared with 10.8% in rural areas, an urban-rural gap of around 59 percentage points. This reflects a substantial but not extreme divide, with rural electrification lagging well behind the cities of Brazzaville and Pointe-Noire.",
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Innovation,Global Innovation Index Ranking,"The country's performance on the WIPO Global Innovation Index (GII), which measures innovation capabilities across institutions, human capital, infrastructure, market sophistication, business sophistication, knowledge outputs, and creative outputs. Provides a composite view of the national innovation ecosystem.",0,Unknown or n.a.,,Not in GII,ict-innovation-gii,27,,0,Low,unknown_no_source;no_year;label_formatting,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown. Value Name differs from the scale label — usually cosmetic.",,,"No authoritative source found on a light check. The WIPO Global Innovation Index 2024 covers 133 economies; no individual country profile or ranking for the Republic of Congo was found, consistent with the original 'Not in GII' assessment.",,low,"The Republic of Congo is not among the 133 economies ranked in the WIPO Global Innovation Index 2024; no GII score or rank is available for the country.",unknown_lightcheck
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Innovation,Tech Startup Ecosystem,"The maturity of the country's technology startup ecosystem, based on the number of tech startups, venture capital activity, accelerators/incubators, and the presence of a supportive ecosystem. Africa's startup scene is well-documented by trackers like Partech, Disrupt Africa, and Briter Bridges.",0,Unknown or n.a.,,Unknown,ict-innovation-startupecosystem,25,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",2,"https://trendtype.com/news/brazzaville-based-delivery-platform-noki-noki-secures-3m-in-seed-funding/; https://launchbaseafrica.com/2025/12/22/congos-e1m-slow-build-vc-fund-aims-to-defy-central-africas-startup-odds/; https://www.journaldunet.com/start-up/1548353-brazzaville-prochaine-frontiere-de-la-tech-africaine-ce-que-les-startups-congolaises-revelent-de-l-afrique-centrale-de-demain/","Light check surfaced concrete evidence of startup activity (funding rounds, a dedicated VC fund and a recurring tech event), so this row was moved to the full verification path. Evidence found: Brazzaville-based delivery startup Noki Noki raised a $3m seed round in 2024; Fondation BantuHub and L'Archer Group launched a EUR 1m 'slow-build' VC fund for Congolese SMEs/startups in 2025-26; the annual OSIANE tech event (9th edition, 2025) convenes regional startups; a 2022 start-up label law exists but remains largely unimplemented (no decree, no labels issued). This constitutes an emerging but small-scale ecosystem rather than a genuine unknown. Original score of 0/Unknown is corrected to 2 (Emerging).",2025,medium,"The Republic of Congo has an emerging but small tech startup ecosystem. Visible activity includes Brazzaville-based delivery platform Noki Noki, which raised a $3m seed round in 2024, and a new EUR 1m VC fund launched by Fondation BantuHub and L'Archer Group in 2025-26 targeting Congolese SMEs and startups. The annual OSIANE technology event, held in Brazzaville, has become a regional showcase for startups from the Congo Basin, and the government adopted a start-up label law in 2022, though its implementing decrees and formal labelling process have yet to take effect. Venture capital volumes and the number of active hubs remain limited compared with larger African markets.",
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Technical Capacity,Basic Digital Literacy,"The proportion of the population with basic digital skills (ability to use a computer, smartphone, or the internet for simple tasks such as sending messages, finding information, or using apps). Based on ITU household survey data, Afrobarometer, or national ICT surveys.",0,Unknown or n.a.,,Unknown,ict-capacity-digitalliteracy,20,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"No authoritative source found on a light check.",,low,"No ITU household survey, Afrobarometer or national data on basic digital literacy for the Republic of Congo could be identified; the indicator remains unscored.",unknown_lightcheck
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Technical Capacity,E-Government Development,"The country's e-government development level based on the UN E-Government Development Index (EGDI). This composite index measures online service delivery, telecommunications infrastructure, and human capital. Indicates the government's capacity to deliver digital public services.",0,Unknown or n.a.,,EGDI score 0.2715 rank 179 middle [UN E-Gov Survey 2024](https://desapublications.un.org/sites/default/files/publications/2024-09/(Web%20version)%20E-Government%20Survey%202024%201392024.pdf),ict-capacity-egovreadiness,24,https://desapublications.un.org/sites/default/files/publications/2024-09/Web%20version;https://desapublications.un.org/sites/default/files/publications/2024-09/Web%20version%20E-Government%20Survey%202024%201392024.pdf,2,Low,no_year,No data year recorded — provenance/recency unknown.,2,"https://publicadministration.un.org/egovkb/en-us/Data-Center; https://publicadministration.un.org/egovkb/en-us/Data/Country-Information/id/38-Congo","The Comments field cited an EGDI score of 0.2715 (rank 179) which is in fact the Democratic Republic of the Congo's figure, not the Republic of Congo's (COG) — a country mismatch that also meant no code was assigned despite a figure being quoted. The UN E-Government Survey 2024 data centre confirms the Republic of Congo's own EGDI is 0.3391 (rank 166 of 193, rating class M2/Middle). Score corrected from 0/Unknown to 2 (EGDI 0.25-0.49, Middle).",2024,high,"The Republic of Congo recorded an E-Government Development Index (EGDI) score of 0.3391 in the UN E-Government Survey 2024, ranking 166th of 193 Member States and placing it in the Middle EGDI group (M2 rating class). This reflects moderate progress on online service provision, telecommunications infrastructure and human capital relative to global peers, though it remains below the African regional average.",
