Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
NER,Niger,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,4G/LTE Population Coverage,"Percentage of the national population covered by at least one 4G/LTE mobile network signal, whether or not they subscribe to the service. 4G is the practical minimum for meaningful broadband connectivity enabling digital services.",0,Unknown or n.a.,,No verified national 4G population coverage % in current workspace context; needs GSMA/ITU/Operator coverage data.,ict-connectivity-4gcoverage,9,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,"https://datahub.itu.int/data/?e=1&i=100095&s=19306&v=chart; https://www.wearetech.africa/en/fils-uk/news/public-management/nigers-14-3m-data-center-reaches-13-completion-on-track-for-september-finish","Sources conflict on Niger's 4G population coverage. An ITU DataHub excerpt (indexed content from itu.int) reports 40% for 2024, while a March 2025 industry report citing ITU puts 4G coverage at 17.5% (3G at 24%, 2G at 92%). The ITU DataHub interactive chart is JavaScript-rendered and could not be directly fetched to confirm which figure is current. Given the size of the discrepancy and the inability to verify the primary time series directly, this is flagged for human review rather than asserting a code from an unconfirmed snippet.",2024,low,"Niger's 4G/LTE population coverage is reported inconsistently across available sources: ITU-attributed data referenced for 2024 suggests around 40% coverage, while other reporting citing ITU puts the figure closer to 17.5%, alongside 3G coverage of around 24% and 2G coverage of about 92%. Confirmation against the primary ITU DataHub time series is required to establish a reliable figure.",human_review
NER,Niger,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Mobile Data Affordability,"Affordability of mobile broadband data, measured as the cost of a basic mobile data plan (1-2GB) as a percentage of GNI per capita. The UN Broadband Commission target is below 2% of monthly GNI per capita. Affordability is the single largest barrier to internet adoption in Africa.",0,Unknown or n.a.,,No verified $/GB and %GNI calculation sources in current workspace context; requires A4AI/ITU/Cable.co.uk/GSMA with citations.,ict-connectivity-dataafford,11,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,"https://www.itu.int/dms_pub/itu-d/opb/ind/D-IND-ICT_PRICES.01-2025-PDF-E.pdf; https://www.digitaldevelopment.org/countries/niger/","ITU's 2024 affordability report states that mobile broadband baskets across the Africa region typically cost between 3% and 7% of average income (GNI per capita), with Niger listed among the region's least-developed economies in the underlying comparison set, but no Niger-specific percentage figure is given in the retrievable text. A secondary dashboard (digitaldevelopment.org, mAccess Diagnostic Tool) lists a '1GB mobile prepaid basket' value of 3.38 for Niger, but the unit (USD price vs % of GNI) and data vintage are not stated, so it cannot be relied on for scoring. Flagged for human review; recommend consulting the ITU ICT Price Basket country-level dataset directly for a dated, unambiguous % of GNI per capita figure.",2024,low,"Mobile data affordability in Niger has not been confirmed against a dated, country-specific percentage of GNI per capita from a primary source. ITU's 2024 regional reporting indicates that mobile broadband baskets across Africa typically cost between 3% and 7% of average income, which would place many countries in the region in the 'Expensive' range, but a verified Niger-specific figure is not yet available.",human_review
NER,Niger,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,International Internet Bandwidth,"The country's total international internet bandwidth capacity per internet user, indicating the quality and capacity of the country's connection to the global internet. Determined by submarine cable landings (for coastal states), cross-border terrestrial fibre (for landlocked states), and satellite links.",0,Unknown or n.a.,,No verified bandwidth-per-user figure available in current workspace context; requires ITU/World Bank/Telegeography source.,ict-connectivity-intlbandwidth,12,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"A single non-primary dashboard (digitaldevelopment.org, mAccess Diagnostic Tool) lists an 'international bandwidth per user' value of 2.78 for Niger, but gives no unit or reference year, and could not be corroborated against the ITU DataHub, TeleGeography, or a national regulator source. Per verification rules, a single unclear/weak source is insufficient to move this off Unknown, so the score is confirmed rather than upgraded.",,low,"No verified figure for Niger's international internet bandwidth per user is currently available from a primary source such as the ITU DataHub or TeleGeography.",
NER,Niger,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Smartphone Adoption,"Percentage of mobile connections using smartphones (as opposed to feature phones or basic phones). Smartphones are the minimum device requirement for accessing most digital public infrastructure services, apps, and mobile internet.",0,Unknown or n.a.,,No verified smartphone adoption % with citation in current workspace context; requires DataReportal/GSMA/ARCEP Niger.,ict-connectivity-smartphonepen,8,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"A light-touch search surfaced only general mobile connection and broadband statistics for Niger (DataReportal, GSMA regional smartphone-adoption analysis) and regional (Africa-wide) smartphone figures, but no Niger-specific smartphone adoption percentage. No authoritative source found on a light check.",,low,"No verified data on smartphone adoption as a percentage of mobile connections in Niger is currently available from primary sources such as GSMA Intelligence or DataReportal.",unknown_lightcheck
NER,Niger,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Data Storage,Data Localisation Requirements,"Whether the country has enacted legal or regulatory requirements mandating that certain categories of data (personal data, government data, financial data, or critical infrastructure data) be stored within national borders. Central to data sovereignty debates in Africa.",0,Unknown or n.a.,,No verified primary legal source in current workspace context; requires Niger data protection/hosting requirements evidence.,ict-storage-datalocalisation,16,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",1,"https://www.hapdp.ne/uploads/files/loi_relativea%CC%80laprotectiondesdonne%CC%81esa%CC%80caracte%CC%80repersonnel.pdf; https://www.dlapiperdataprotection.com/?c=NE&t=law; https://www.consentstack.io/regulations/ne-law201728","Read Niger's personal data protection legal framework (Law No. 2017-28, amended by Law No. 2019-71, superseded by Law n°2022-59 of 16 December 2022 and Law n°2023-31 of 4 July 2023). Article 24 restricts cross-border transfer of personal data to third countries unless the destination ensures an equivalent level of protection, subject to authorisation by the data protection authority (HAPDP). This is a conditional cross-border transfer restriction under general data protection law, not an explicit requirement that data be stored on servers within Niger. No sector-specific or general data localisation/hosting mandate (for government, financial or telecoms data) was identified in the law or in secondary legal trackers (DLA Piper, ConsentStack). Scored 1 (no data localisation requirements) rather than leaving Unknown, since the primary legal text has been read and does not establish a storage mandate; the transfer-restriction clause is more properly reflected under Niger's general Data Protection Legislation variable.",2023,high,"Niger has no explicit legal requirement mandating that personal, government, financial or critical infrastructure data be stored within national borders. The general Data Protection Act (Law n°2022-59 of 2022, amended by Law n°2023-31 of 2023) restricts cross-border transfers of personal data to countries that do not guarantee an equivalent level of protection, subject to authorisation by the data protection authority (HAPDP), but this is a conditional transfer safeguard rather than a data localisation mandate.",
NER,Niger,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Data Storage,Government Data Center / Cloud Strategy,Whether the government has established dedicated data center infrastructure and/or a government cloud (G-Cloud) strategy for hosting e-government services and public sector data domestically. Critical for data sovereignty and e-government service delivery.,0,Unknown or n.a.,,No verified evidence of Niger government cloud strategy or national G-Cloud in current workspace context.,ict-storage-govcloud,15,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",2,"https://www.wearetech.africa/en/fils-uk/news/public-management/nigers-14-3m-data-center-reaches-13-completion-on-track-for-september-finish; https://www.sofrecom.com/en/news-insights/feasibility-study-construction-of-a-data-center.html; https://techafricanews.com/2026/03/13/niger-moves-to-adopt-national-digital-development-policy-for-2026-2035/","Niger's government is building a national Tier III (Uptime Institute standard) data centre, a 9 billion CFA franc (approximately $14.3m) project intended to host public-sector data domestically; a Sofrecom feasibility study confirms the project was commissioned under the Trans-Saharan Fibre Optic Backbone digital transformation plan. As of March 2025 the facility was 13% complete with a target completion of 30 September 2025. A National Digital Development Policy 2026-2035 and Sectoral Digital Development Plan 2026-2030 (in validation as of March 2026) include e-government modernisation as a pillar. No source confirming the data centre has become operational since its September 2025 target was found as of this check; scored on the last verified construction status (under construction).",2025,medium,"Niger is constructing a national Tier III government data centre (a roughly $14.3m/9 billion CFA franc project) intended to host public data domestically, with construction reported as underway and targeted for completion in September 2025. The government is also formalising a National Digital Development Policy (2026-2035) and a Sectoral Digital Development Plan (2026-2030) that include modernising e-government and public administration through digital infrastructure.",
NER,Niger,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Energy,Grid Reliability (Power Outage Frequency),"Frequency and severity of power outages experienced by businesses and households. Based on World Bank Enterprise Surveys, Afrobarometer, or national utility data. Reflects the quality of electricity supply beyond mere access — critical for running ICT equipment and data infrastructure.",0,Unknown or n.a.,,No data found,ict-energy-reliability,3,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",1,"https://www.indexmundi.com/facts/niger/indicator/IC.ELC.OUTG.ZS; https://www.indexmundi.com/facts/niger/indicator/IC.ELC.OUTG; https://www.ceicdata.com/en/niger/business-environment","World Bank Enterprise Surveys (most recent published wave: 2017) show that 78% of firms in Niger experienced electrical outages, with an average of 22 outages per month (up from 18.5 in 2009) — equivalent to outages roughly every 1-2 days. This is well beyond a 'weekly outages' threshold and indicates a severe, near-daily outage environment, consistent with code 1 (Severe). Data vintage is 2017; Enterprise Surveys topic listings reference a Niger survey wave for 2025 but country-level results for that more recent year could not be retrieved.",2017,low,"Firms in Niger report frequent power outages: World Bank Enterprise Survey data shows 78% of firms affected by electrical outages, averaging around 22 outages per month, reflecting a severe and largely unreliable electricity supply for business and ICT operations.",
NER,Niger,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Energy,Renewable Energy Share of Generation,"Percentage of total electricity generation from renewable sources (hydro, solar, wind, geothermal, biomass). Indicates energy sustainability and potential for distributed power solutions relevant to ICT infrastructure in off-grid areas.",0,Unknown or n.a.,,No verified % electricity generation from renewables in current workspace context; needs IEA/World Bank/IRENA data.,ict-energy-renewableshare,4,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",1,"https://data.worldbank.org/indicator/EG.ELC.RNEW.ZS; https://worldopendata.com/worldbank/indicator/WB_WDI/WB_WDI_EG_ELC_RNEW_ZS","World Bank WDI indicator EG.ELC.RNEW.ZS (Renewable electricity output, % of total) records Niger at 7.83% for 2021 via the World Bank data portal, cross-referenced by a second aggregator citing a nearby-year value of 6.38% for the same indicator; both are well under 10%, consistent with code 1 (<10%).",2021,medium,"Renewable sources (chiefly limited hydro capacity) account for less than 10% of Niger's electricity generation, with World Bank data putting the share at around 6-8% in the most recently reported year, reflecting the country's continued heavy reliance on thermal generation and cross-border electricity imports.",
NER,Niger,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Technical Capacity,Basic Digital Literacy,"The proportion of the population with basic digital skills (ability to use a computer, smartphone, or the internet for simple tasks such as sending messages, finding information, or using apps). Based on ITU household survey data, Afrobarometer, or national ICT surveys.",0,Unknown or n.a.,,No verified digital skills metric in current workspace context; requires UNESCO/ITU SDG 4.4.1 or proxy data.,ict-capacity-digitalliteracy,20,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"UNESCO Institute for Statistics data shows fewer than 1.5% of individuals in Niger have used basic arithmetic formulas in a spreadsheet, but this reflects a narrower, more advanced ICT skill category, not the 'basic digital skills' (using a computer, smartphone or the internet for simple tasks such as messaging) targeted by this indicator. No ITU household survey or comparable basic-skills percentage specific to Niger matching the indicator definition was found. Confirmed as Unknown rather than using a mismatched proxy figure.",,low,"No verified estimate of the proportion of Niger's population with basic digital skills (e.g. using a smartphone or the internet for simple tasks such as sending messages) is currently available from ITU, UNESCO or national survey sources.",
NER,Niger,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Technical Capacity,Gender Gap in ICT Access,The gap between men and women in mobile internet usage or internet access. Based on the GSMA Mobile Gender Gap data or ITU gender-disaggregated ICT statistics. A smaller gap indicates more equitable access to digital opportunities.,0,Unknown or n.a.,,No verified Niger-specific mobile internet gender gap metric in current workspace context; requires GSMA Connected Women or similar.,ict-capacity-gendergap,23,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,"https://www.betterthancash.org/news/closing-the-gender-gap-in-mobile-phone-access-and-use; https://www.gsma.com/wp-content/uploads/2025/12/The-Mobile-Gender-Gap-Report-2025.pdf","The only Niger-specific figure found is from a circa-2015 GSMA 'Bridging the Gender Gap' study (via a Better Than Cash Alliance guest post), which states women in Niger are 45% less likely than men to own a mobile phone — over a decade old and measuring ownership rather than internet usage. More recent GSMA Mobile Gender Gap Reports (2024/2025) give only a Sub-Saharan Africa regional average mobile-internet gender gap of 29% (2024), not a Niger-specific figure. Given the age of the country-specific data point and the mismatch in both metric (ownership vs internet usage) and vintage against the regional figure, this is flagged for human review rather than asserting a code.",2015,low,"Estimates of the gender gap in mobile phone or internet access in Niger vary by source and vintage: an older (circa 2015) GSMA study found women in Niger were 45% less likely than men to own a mobile phone, while more recent regional data for Sub-Saharan Africa (not Niger-specific) puts the mobile internet gender gap at around 29% (2024). A current, Niger-specific figure has not been confirmed.",human_review
