Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
MWI,Malawi,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Business uptake,What proportion of business properties does the register cover?,0,Unknown or n.a.,,No credible evidence found after searching for quantified coverage of business properties in Malawi’s National Addressing System (NAS); MACRA describes components and intended outcomes but provides no coverage statistics.,reg-address-business,21,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Fast-path check: one search on MACRA's National Addressing System (NAS) confirmed the project is still mid-rollout (postcode/street-naming across districts since a 2016 Blantyre pilot) with no published coverage statistics for business or commercial properties. No authoritative source found on a light check.",,low,"Malawi's National Addressing System, run by MACRA, is being rolled out district by district, but no official statistics quantify the proportion of business or commercial properties that have been assigned standardised addresses.",unknown_lightcheck
MWI,Malawi,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Data exchange integration,Is the register integrated with the government's national data exchange system?,0,Unknown or n.a.,,No credible evidence found after searching for integration between Malawi NAS address database and the national data exchange platform (Bomalathu).,reg-address-dpi,24,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Fast-path check: one search confirmed Malawi's National Data Exchange Platform ('Boma Lathu') is under active development with draft Government Data Sharing Regulations announced in 2026, but no source links the National Addressing System specifically to this platform. No authoritative source found on a light check.",,low,"Malawi is developing a National Data Exchange Platform ('Boma Lathu') under the Ministry of ICT, but no published source confirms that the National Addressing System (NAS) address database is connected to it.",unknown_lightcheck
MWI,Malawi,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Household uptake,What proportion of private properties does the register cover?,0,Unknown or n.a.,,No credible evidence found after searching for quantified household/property coverage of Malawi’s National Addressing System (NAS); MACRA describes nationwide street naming and property numbering as objectives but provides no measured coverage rate.,reg-address-house,22,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Fast-path check: one search on the National Addressing System (NAS) found continued district-by-district rollout of street naming and house numbering (e.g. Nkhata Bay, Mzimba in 2024-25) but no published coverage statistic for residential properties. No authoritative source found on a light check.",,low,"No official statistics are published on residential/household coverage of Malawi's National Addressing System; MACRA reports describe a phased street-naming and house-numbering rollout by district without a measured national coverage rate.",unknown_lightcheck
MWI,Malawi,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Land register integration,Is the register integrated with the land register?,0,Unknown or n.a.,,No credible evidence found after searching for integration between Malawi NAS address database and land registry/LIMS.,reg-address-land,23,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Fast-path check: one search on NAS/LIMS integration found both systems described independently (MACRA National Addressing System; Ministry of Lands LIMS), with no source confirming a technical link between them. No authoritative source found on a light check.",,low,"No published source confirms technical integration between Malawi's National Addressing System (NAS) and the Land Information Management System (LIMS); the two appear to operate as separate systems.",unknown_lightcheck
MWI,Malawi,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Address register integration,Is the register integrated with the address register?,0,Unknown or n.a.,,No credible evidence found after searching MBRS/Registrar General sources for standardized address linkage to a national address register (NAS).,reg-business-address,27,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Fast-path check: one search on MBRS/business registration guides found businesses record a free-text physical/postal address at registration, but no source confirms this is linked to the standardised National Addressing System (NAS) database. No authoritative source found on a light check.",,low,"Malawi's Business Registration System (MBRS) captures a free-text business address field, but no published source confirms standardised linkage to the National Addressing System (NAS) address database.",unknown_lightcheck
MWI,Malawi,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Data exchange integration,Is the register integrated with the government's national data exchange system?,0,Unknown or n.a.,,No credible evidence found after searching for integration between MBRS and Malawi’s national data exchange platform (Bomalathu).,reg-business-dpi,29,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Fast-path check found the Business Registration Act 2012 grants the Malawi Revenue Authority, National Statistical Office and MITC statutory online access to the Business Registration Database, and MBRS was separately nominated (alongside NRB's system and 'Boma Lathu', the National Data Exchange Platform) for a 2026 ICT industry award, but no source confirms MBRS is technically connected to Boma Lathu specifically. Evidence insufficient to move off Unknown for this specific platform integration.",,low,"The Business Registration Act 2012 provides for statutory data-sharing arrangements between the business register and other agencies, but no published source confirms that the Malawi Business Registration System (MBRS) is technically connected to the government's National Data Exchange Platform ('Boma Lathu').",unknown_lightcheck
MWI,Malawi,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Land register integration,Is the register integrated with the land register?,0,Unknown or n.a.,,No credible evidence found after searching for interoperability between MBRS (business register) and land registry/LIMS.,reg-business-land,28,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Fast-path check on the Ministry of Lands' LIMS documentation found its listed API integration partners (MITC, National Registration Bureau, National Statistics Office, Malawi Revenue Authority, Malawi Spatial Data Platform) do not include the Registrar General or MBRS. No authoritative source found confirming integration on a light check.",,low,"The Ministry of Lands' Land Information Management System (LIMS) documentation lists its API integration partners as the Malawi Investment and Trade Centre, National Registration Bureau, National Statistics Office, Malawi Revenue Authority and the Malawi Spatial Data Platform, but does not include the Registrar General or Malawi Business Registration System, and no other source confirms integration between the land and business registers.",unknown_lightcheck
MWI,Malawi,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Uptake,What proportion of businesses does the register cover?,0,Unknown or n.a.,,No credible evidence found after searching for proportion of businesses covered by Malawi’s business register (MBRS) vs total businesses; public sources describe the online system but not coverage metrics.,reg-business-uptake,26,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",1,"https://copenhagenconsensus.com/publication/malawi-priorities-governance; https://www.3ieimpact.org/sites/default/files/2019-04/IE96-Business-Registration-Malawi.pdf","Upgraded from Unknown/no-source after a light check surfaced an authoritative figure. The 2019 FinScope MSME Survey, cited in Copenhagen Consensus' 'Malawi Priorities: Governance' report, found 89% of Malawi's 1,600,739 MSMEs were neither registered nor licensed (implying roughly 11% registered). This is corroborated by a 3ie/World Bank-funded evaluation finding 93% of enterprises sampled in Blantyre and Lilongwe business centres were unregistered with the Registrar General. Both point to well under 20% coverage of the business population by the formal register, moving the score from Unknown to '<20%'.",2019,medium,"Malawi's business register covers a small minority of the country's enterprises. The 2019 FinScope MSME Survey found that 89% of Malawi's roughly 1.6 million MSMEs were neither registered nor licensed, implying formal registration coverage of around 11%. Independent enterprise surveys in Blantyre and Lilongwe similarly found over 90% of sampled firms unregistered with the Registrar General.",
MWI,Malawi,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,Data exchange integration,Is the register integrated with the government's national data exchange system?,0,Unknown or n.a.,,No credible evidence found after searching for Malawi CRVS interoperability with national data exchange platform (including queries around Bomalathu platform and CRVS integration) and reviewing NRB/WHO/UNDP sources; sources confirm linkage to ID but do not mention integration to a government data exchange system.,reg-cr-dpi,13,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,"https://crvs.unescap.org/system/files/sites/default/files/C3_Session%204.4._Mishra_PPT.pdf","Flagged for human review rather than scored. A CRVS conference presentation drawing on NRB reports (2020–2025) and the NRB Strategic Plan (2025–2030) states that 'interoperability with other Ministries, Departments and Agencies of Government is difficult as most of the systems are vendor locked', and recommends future work to 'strengthen APIs linking NRIS with health, education & social welfare'. This suggests civil registration is not currently well integrated with other government systems, but the source addresses general MDA interoperability rather than confirming (or ruling out) a specific link to Malawi's National Data Exchange Platform ('Boma Lathu'). Evidence is suggestive but not conclusive enough to assert a score change unilaterally; recommend human verification against the NRB Strategic Plan 2025–2030 directly.",2025,low,"Malawi's civil registration system (NRIS, managed by the National Registration Bureau) faces documented interoperability constraints with other government systems, attributed to vendor lock-in, though a programme to strengthen API-based data exchange with health, education and social welfare systems is planned under the NRB Strategic Plan 2025–2030.",human_review
MWI,Malawi,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Electoral,Data exchange integration,Is the register integrated with the government's national data exchange system?,0,Unknown or n.a.,,No credible evidence found after searching for integration of Malawi’s electoral register with the national data exchange platform (Bomalathu) or other government interoperability layer; sources indicate legal restrictions on sharing electronic voter register data but not DPI integration.,reg-elect-dpi,33,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Fast-path check found news coverage of the Malawi Electoral Commission's Election Management Device and 'Boma Lathu' (the National Data Exchange Platform) as separate, independently-nominated digital systems, with no source describing a technical link between them. No authoritative source found on a light check.",,low,"No published source confirms whether Malawi's electoral register is technically connected to the government's National Data Exchange Platform ('Boma Lathu'); electoral data has historically been kept administratively separate from other government registers.",unknown_lightcheck
