Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
SWZ,Eswatini,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Business uptake,What proportion of business properties does the register cover?,0,Unknown or n.a.,,No credible evidence found after searching for business-property coverage of an address register; base register existence could not be confirmed.,reg-address-business,21,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,https://www.esccom.org.sz/publications/reports/docs/Esccom%20sector%20report.pdf,"Light check found no business-address coverage data. ESCCOM's National Addressing and Postcode System (NAPS) project remains under development (FY2023/24 sector report), so no deployed address register exists yet against which coverage could be measured. Confirmed Unknown.",2024,low,"Eswatini has no deployed national address register; the ESCCOM-led National Addressing and Postcode System (NAPS), intended to place a formal address on every homestead, church, clinic and school, remains under development, so business-property coverage cannot yet be assessed.",unknown_lightcheck
SWZ,Eswatini,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Data exchange integration,Is the register integrated with the government's national data exchange system?,0,Unknown or n.a.,,No credible evidence found after searching for an address register integrated with a national interoperability/data exchange platform in Eswatini.,reg-address-dpi,24,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",2,"https://documents1.worldbank.org/curated/en/099062825152022388/pdf/P508948-c554abd8-33f6-48f0-87f8-1d3c340f194c.pdf; https://independentnews.co.sz/43652/news/critical-state-information-at-risk-in-9-govt-ministries/; https://www.esccom.org.sz/publications/reports/docs/Esccom%20sector%20report.pdf","No address-specific integration evidence found, but two 2025/26 authoritative sources establish the wider context: the World Bank's Digital Eswatini project (P508948, concept stage June 2025, $65m IBRD financing) is designed to build the government's back-end interoperability framework, described as 'currently underdeveloped'; a May 2026 Digital Landscape Assessment found more than half of assessed ministries lack meaningful interoperability. As the still-developing address register has no evidenced data exchange link and the whole-of-government platform itself is only planned/financed, corrected from Unknown to Planned.",2025,medium,"A national government data exchange platform is not yet operational in Eswatini; back-end interoperability is described by the World Bank as currently underdeveloped, and the World Bank-financed Digital Eswatini project (approved 2025) is designed to build this framework. The still-developing national address register has no evidenced connection to any such platform at present.",
SWZ,Eswatini,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Status,Does the government maintain a digital address register?,0,Unknown or n.a.,,"No credible evidence found after searching for a government-maintained digital address register or national addressing system in Eswatini (searched postal addressing, street naming/numbering programs, ‘address register’).",reg-address-exists,20,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",3,"https://www.esccom.org.sz/publications/reports/docs/Esccom%20sector%20report.pdf; https://www.esccom.org.sz/publications/newsletters/docs/COMMSREG_Issue_4_2022.pdf","Original score of 0/Unknown was not supported by even a light search: ESCCOM's ICT sector reports (2022 and FY2023/24) confirm a National Addressing and Postcode System (NAPS) project is underway, with the development phase of the national addressing standard begun, aiming to assign a formal address to every homestead, church, clinic and school. This is a real, sourced, under-development status, not Unknown. Corrected to 3 (Under development).",2024,medium,"Eswatini does not yet have a fully deployed digital address register, but the Eswatini Communications Commission (ESCCOM), working with the Universal Postal Union, is developing a National Addressing and Postcode System (NAPS) intended to assign standardised addresses to homesteads, businesses and institutions nationwide. The development phase of the addressing standard was reported as under way in ESCCOM's 2023/24 ICT sector report.",
SWZ,Eswatini,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Household uptake,What proportion of private properties does the register cover?,0,Unknown or n.a.,,No credible evidence found after searching for household/residential coverage of an address register; base register existence could not be confirmed.,reg-address-house,22,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,https://www.esccom.org.sz/publications/reports/docs/Esccom%20sector%20report.pdf,"Light check found no household-address coverage data. As the National Addressing and Postcode System (NAPS) remains under development rather than deployed, no register yet exists against which residential coverage could be measured. Confirmed Unknown.",2024,low,"No national address register is yet deployed in Eswatini against which residential/household coverage could be measured; the NAPS addressing project remains under development.",unknown_lightcheck
SWZ,Eswatini,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Address,Land register integration,Is the register integrated with the land register?,0,Unknown or n.a.,,No credible evidence found after searching for integration between an address register and land/deeds registry in Eswatini.,reg-address-land,23,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Light check found no evidence of any link between an address register and the land/deeds registry; the address register itself is still under development (NAPS project), so integration cannot yet exist. Confirmed Unknown.",,low,"No integration between an address register and the land/deeds register exists in Eswatini, as the national addressing system (NAPS) is itself still under development.",unknown_lightcheck
SWZ,Eswatini,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Address register integration,Is the register integrated with the address register?,0,Unknown or n.a.,,No credible evidence found after searching whether the online company registration system uses standardized addresses linked to an address register.,reg-business-address,27,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Light check found company registration requires applicants to submit postal/business addresses in free-text form (Registrar of Companies), but no evidence of linkage to a standardised address register, which does not yet exist in deployed form (NAPS under development). Confirmed Unknown.",,low,"Business registration in Eswatini captures postal and business addresses as free-text fields rather than links to a standardised national address register, which is itself still under development.",unknown_lightcheck
SWZ,Eswatini,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Data exchange integration,Is the register integrated with the government's national data exchange system?,0,Unknown or n.a.,,No credible evidence found after searching for business register integration with a national data exchange/interoperability platform in Eswatini.,reg-business-dpi,29,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",3,"https://eswatiniobserver.com/business-one-stop-shop-opens-on-july-21/; https://eswatinipositivenews.online/ers-intensifies-drive-to-close-e4-4-billion-tax-gap-through-technology-and-collaboration/","Original 0/Unknown not supported: the Business One-Stop Shop (BOSS), launched July 2025 and managed by the Eswatini Investment Promotion Authority, connects business/trading-licence registration with TIN application (via ERS) and Home Affairs work-permit processing in one workflow, with EIPA reporting 'advancements made in connecting internal systems'. Separately, ERS's October 2025 Digital Transformation Agenda matches commerce/business registration data against tax records. This is real but early-stage system-linking, short of confirmed backend/API integration. Corrected to 3 (Under development); flagged for human review given ambiguity between administrative co-location and true technical integration.",2025,medium,"Business register data exchange is at an early stage of development. The Business One-Stop Shop (BOSS), operated by the Eswatini Investment Promotion Authority since July 2025, links business/trading-licence registration with Tax Identification Number applications through the Eswatini Revenue Service and work-permit processing through the Ministry of Home Affairs within a single facility, and the Revenue Service separately cross-matches commerce/business registration data against tax records.",human_review
SWZ,Eswatini,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Land register integration,Is the register integrated with the land register?,0,Unknown or n.a.,,No credible evidence found after searching for integration between business register and land/deeds registry in Eswatini.,reg-business-land,28,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",,,"Light check found no evidence of integration between the Deeds Registry (land register) and the companies/business register. Confirmed Unknown.",,low,"No integration between the land/deeds register and the business register has been identified in Eswatini.",unknown_lightcheck
SWZ,Eswatini,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Business,Uptake,What proportion of businesses does the register cover?,0,Unknown or n.a.,,"No credible evidence found after searching for proportion of businesses covered by the business register (registrar statistics, enterprise survey estimates).",reg-business-uptake,26,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",5,"https://espanol.enterprisesurveys.org/content/dam/enterprisesurveys/documents/country/Eswatini-2024.pdf; https://www.indexmundi.com/facts/eswatini/indicator/IC.FRM.FREG.ZS","Original 0/Unknown not supported: World Bank Enterprise Surveys 2024 (156 firms interviewed July-November 2024) find that, on average, 90.3% of firms were formally registered when they started operations, ranging 79.6%-100% by category; earlier World Bank WDI data (2016) showed 93.7%. As the metric measures the formal business population and informal firms are properly excluded from the denominator per guidance, this supports a high coverage code. Corrected to 5 (>89%); medium confidence as the metric captures registration-at-founding rather than a real-time registry stock count.",2024,medium,"Among formally operating firms, business registration coverage is very high: the World Bank's 2024 Enterprise Survey of Eswatini finds that 90.3% of firms, on average, were formally registered with the Registrar of Companies when they started operations, exceeding 89% across most firm-size and sector categories.",
SWZ,Eswatini,Registries,"Status of national population, civil, address, land, business, electoral, tax and social protection registers. 44 variables in 8 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Civil,Data exchange integration,Is the register integrated with the government's national data exchange system?,0,Unknown or n.a.,,"No credible evidence found after searching for CRVS interoperability/data exchange integration in Eswatini (national interoperability framework, government data exchange platform).",reg-cr-dpi,13,,0,Low,unknown_no_source;no_year,"Scored 0/Unknown with no source — confirm it is truly unknown, not just unresearched. No data year recorded — provenance/recency unknown.",2,"https://documents1.worldbank.org/curated/en/099062825152022388/pdf/P508948-c554abd8-33f6-48f0-87f8-1d3c340f194c.pdf; https://independentnews.co.sz/43652/news/critical-state-information-at-risk-in-9-govt-ministries/","No CRVS-specific integration evidence found, but the World Bank's Digital Eswatini project (P508948, 2025) explicitly targets civil registration as part of its whole-of-government interoperability build, and a May 2026 Digital Landscape Assessment found more than half of ministries lack meaningful interoperability. This indicates a defined, financed plan rather than a true unknown. Corrected to 2 (Planned).",2025,medium,"The civil registration system is not yet connected to a government-wide data exchange platform. Interoperability across Eswatini's public registries, including civil registration, is being addressed through the World Bank-financed Digital Eswatini project, which aims to build back-end interoperability frameworks that are currently underdeveloped.",
