Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
CAF,Central African Republic,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Digital Authentication Function,Whether the system enables individuals to authenticate themselves or their documents digitally through electronic verification,1, No,2023,"No digital authentication function exists. The biometric CNI is a physical card; there is no digital authentication infrastructure (no online verification portal, no API, no token-based authentication). The World Bank ID4D diagnostic confirmed no online authentication mechanisms exist. The 2023 CIPESA country report found no digital authentication capability described.",id-functionality-authdigital,36,https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://greaterinternetfreedom.org/wp-content/uploads/2023/08/BDI_CAR-FINAL-APPROVED-27.06.2023.pdf,2,OK,,,,"https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://greaterinternetfreedom.org/wp-content/uploads/2023/08/BDI_CAR-FINAL-APPROVED-27.06.2023.pdf;https://documents1.worldbank.org/curated/en/283361648600399938/pdf/Central-African-Republic-Public-Sector-Digital-Governance-Project.pdf","Confirmed unchanged. World Bank ID4D diagnostic and CIPESA/GIF country report both verified in full and support 'No'. Additional check of the World Bank Public Sector Digital Governance Project appraisal document confirms CAR lacks a CERT/SOC and scored 3.6 on the 2018 Global Cybersecurity Index, consistent with the absence of digital authentication infrastructure. No evidence of an online/digital authentication mechanism found in the most recent (April 2025) government digital-identity ecosystem diagnostic reporting.",2025,medium,"No digital authentication function exists. The national identity card (Carte Nationale d'Identité) remains a physical, paper/biometric card issued via the Al-Madina contract, with no online verification portal, API or token-based authentication mechanism. The Central African Republic scored 3.6 on the ITU Global Cybersecurity Index (2018) and has no CERT or SOC. A government-validated digital identity ecosystem diagnostic (April 2025) confirms the system remains at a foundational stage, with interoperable digital authentication capability still on the roadmap rather than operational.",
CAF,Central African Republic,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Government Portal Authentication,Whether authentication is possible through a centralized government portal or digital gateway,1, No,2023,"No government portal authentication using digital ID exists. There are no functioning e-government portals requiring digital identity authentication in CAR. Internet penetration was only 14% in 2023, and digital government services are nascent. The national ID is not used for any online government service authentication.",id-functionality-authgovtportal,37,https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://greaterinternetfreedom.org/blog/la-republique-centrafricaine-et-lintelligence-artificielle-dans-lespace-numerique/index.html,2,OK,,,,"https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://greaterinternetfreedom.org/blog/la-republique-centrafricaine-et-lintelligence-artificielle-dans-lespace-numerique/index.html","Confirmed unchanged. Both cited sources verified: World Bank ID4D diagnostic (no online authentication mechanisms) and CIPESA/GIF blog on digital government (nascent e-government, no ID-based portal authentication). No centralised e-government portal using the CNI for authentication was identified in updated 2024-2025 sources.",2023,medium,"No centralised government portal authentication using the national digital identity exists. E-government services in the Central African Republic remain nascent and internet penetration is low. There is no evidence of a single sign-on or digital gateway that authenticates citizens against the national identity register, and no online government service currently uses the CNI or a digital credential for portal-based authentication.",
CAF,Central African Republic,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Judicial Oversight,Whether the ID authority and system are subject to general oversight of the courts and judicial review,2," Yes, but not specific to ID",2023,"Judicial oversight exists but is not ID-specific. In 2020, the Administrative Court suspended and repealed the government decree raising CNI prices (from CFA 4,500 to higher amounts), finding it violated the Finance Law. This demonstrates general judicial oversight capability over government identity-related decisions. However, there are no dedicated judicial mechanisms specifically for digital ID systems.",id-governance-courtoversight,22,https://greaterinternetfreedom.org/wp-content/uploads/2023/08/BDI_CAR-FINAL-APPROVED-27.06.2023.pdf;https://corbeaunews-centrafrique.org/centrafrique-le-prix-des-cartes-didentite-enfin-reduit-apres-cinq-ans-de-violations-criminelle/,2,OK,,,,"https://corbeaunews-centrafrique.org/centrafrique-le-prix-des-cartes-didentite-enfin-reduit-apres-cinq-ans-de-violations-criminelle/;https://greaterinternetfreedom.org/wp-content/uploads/2023/08/BDI_CAR-FINAL-APPROVED-27.06.2023.pdf","Confirmed unchanged. The CIPESA/GIF CAR report and Corbeau News Centrafrique article were both verified; the latter (dated 27 July 2025) confirms the Bangui Administrative Tribunal's 2020 ruling that the government's CNI price increase was unlawful was finally implemented via interministerial decree n°017/MISP/DIRCAB/SP.25 of 26 June 2025, restoring the legal price of CFA 4,500. This demonstrates ongoing general judicial oversight of ID-related administrative decisions, but no ID-specific judicial mechanism was identified.",2025,medium,"General judicial oversight of the identity system exists, though no ID-specific judicial mechanism has been established. The Bangui Administrative Tribunal ruled in 2020 that the government's unilateral increase in the price of the national identity card was unlawful; this ruling was only enforced through an interministerial decree in June 2025 restoring the statutory price of CFA 4,500. Courts therefore retain general review powers over ID-related administrative acts, but there is no dedicated judicial review process specific to digital identity.",
CAF,Central African Republic,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,System Interoperability,Whether the digital ID system is designed to be interoperable across government agencies and with other systems through APIs or data exchange protocols,1, No,2023,"No formal system interoperability exists. The national ID, voter database (ANE with ~2 million records), and civil registration systems are not interconnected. The World Bank ID4D diagnostic (2021) explicitly noted no formal agreements or online protocols between identity systems. The ANE voter database is not linked to the national ID system.",id-system-sysinterop,9,https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://greaterinternetfreedom.org/wp-content/uploads/2023/08/BDI_CAR-FINAL-APPROVED-27.06.2023.pdf,2,OK,,,,"https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://documents1.worldbank.org/curated/en/283361648600399938/pdf/Central-African-Republic-Public-Sector-Digital-Governance-Project.pdf;https://rca.news-pravda.com/car/2025/04/18/10956.html","Confirmed unchanged. Original sources verified. Additional World Bank Public Sector Digital Governance Project appraisal document and an April 2025 news report on the government's validation of a national digital-identity/civil-registration ecosystem diagnostic both confirm interoperability between the ID, civil registration and voter (ANE) databases remains a future roadmap objective rather than an existing capability.",2025,medium,"No formal interoperability exists between the national identity system, civil registration and the electoral register (ANE, holding approximately 2 million records). There are no documented data-sharing agreements or APIs connecting these systems. In April 2025 the government validated a strategic diagnostic of the digital identity and civil status ecosystem that explicitly sets an interoperable system as a future goal, confirming that integration has not yet been achieved.",
CAF,Central African Republic,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Banking/Financial Services Use,Whether credential is accepted or mandatory for opening bank accounts and accessing financial services,2, Accepted but not mandatory,2023,"The national ID is accepted (not mandatory) for banking and financial services. Banks require KYC documentation for account opening, and the CNI is accepted. Citizens have reported needing the CNI to collect pensions from banks. However, digital/mobile banking is very limited. The BEAC oversees the banking sector. Mobile money (Orange Centrafrique) is the main financial service for most citizens.",id-uptake-bankuse,46,https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://oubanguimedias.com/2021/07/05/centrafrique-entre-la-rafle-et-difficile-acces-a-la-carte-nationale-didentite/,2,OK,,,,"https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://oubanguimedias.com/2021/07/05/centrafrique-entre-la-rafle-et-difficile-acces-a-la-carte-nationale-didentite/","Confirmed unchanged. Both sources verified; World Bank ID4D diagnostic and Oubangui Médias (2021) report on citizens needing the CNI to access pension payments through banks corroborate that the identity card is accepted, not mandatory, for financial services in a market still dominated by mobile money (Orange Centrafrique).",2021,medium,"The national identity card is accepted, though not legally mandatory, for opening bank accounts and accessing financial services. Banks apply KYC requirements for which the CNI is the standard supporting document, and retirees have reported needing the card to collect pensions. Mobile money, particularly Orange Centrafrique, remains the primary financial service used by most citizens given very limited traditional banking penetration.",
CAF,Central African Republic,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Cross-Border Recognition,Whether the digital ID is recognized or interoperable across borders through regional agreements or travel documents,2," Recognized in some regional contexts (e.g., ECOWAS travel)",2023,"Some regional cross-border recognition exists within CEMAC. CEMAC standards provide for mutual recognition of passports, driving licenses, and vehicle documents among the 6 member states (Cameroon, CAR, Chad, Congo, Equatorial Guinea, Gabon). CAR is also an ECCAS member, though free movement of persons under ECCAS remains largely unimplemented. The national ID card does not have confirmed formal cross-border recognition. CAR has a relatively favourable visa policy (scored 0.619 on ECCAS integration index, second-highest).",id-uptake-crossborder,50,https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://rsisinternational.org/journals/ijriss/articles/challenges-to-the-implementation-of-regional-integration-in-eccas-with-respect-to-the-free-movement-of-persons-and-goods/,2,OK,,,,"https://invest-time.com/2024/09/25/libre-circulation-ouverture-cemac/;https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://rsisinternational.org/journals/ijriss/articles/challenges-to-the-implementation-of-regional-integration-in-eccas-with-respect-to-the-free-movement-of-persons-and-goods/","Confirmed and strengthened. Original sources verified as accurate (ECCAS free movement remains largely unimplemented). A more specific and recent source was found: a 23 September 2024 CEMAC-wide circular from the CAR national police (reported by Invest-Time), implementing the CEMAC free-movement Additional Act of 1 April 2019, which explicitly lists the biometric national identity card as one of the accepted documents for visa-free travel within the six CEMAC states for up to 90 days. This confirms regional (CEMAC), rather than continent-wide, recognition.",2024,medium,"The national identity card is recognised in a limited regional context. Under the CEMAC Additional Act of 1 April 2019 on free movement, implemented via a September 2024 police circular, holders of a valid biometric national identity card (or CEMAC passport) may travel visa-free among the six CEMAC member states (Cameroon, Chad, Congo, Equatorial Guinea, Gabon and the Central African Republic) for up to 90 days. Broader ECCAS-level free movement of persons remains largely unimplemented in practice.",
CAF,Central African Republic,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Enrollment Eligibility Age,Age in years at which an individual becomes eligible to register for digital ID,1, >17,2023,"Enrollment eligibility starts at age 12 (or later than 17 on the scale). Under Law No. 60-164 (1960) and its amendments, Central African citizens aged 12 and above are required to hold a national identity card. A birth certificate or jugement supplétif is required as a breeder document. The World Bank ID4D diagnostic confirmed the mandatory age of 12+.",id-uptake-enrolleligible,28,https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content,1,OK,,,2,"https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content","Score corrected. The original row scored Value Code 1 (>17) but its own Comments field states enrolment is required from age 12, which falls in the 10-17 bracket (Value Code 2), not >17 (Value Code 1). Verified directly against the World Bank ID4D Country Diagnostic (Central African Republic), which states verbatim: 'Any individual over 12 can and must obtain the card,' under Law 60-164 (1960) as amended in 1962 and 1964. Value Code revised to 2 to align with the evidence already cited in the row.",2021,high,"Enrolment eligibility for the national identity card begins at age 12, placing the country in the 10-17 age bracket. Under Law No. 60-164 of 1960 (amended in 1962 and 1964), any Central African citizen aged 12 or older is required to obtain the Carte Nationale d'Identité, using a birth certificate or jugement supplétif as the breeder document.",
CAF,Central African Republic,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Enrollment Mandatory Status,"Whether registration for digital ID is mandatory, optional, or mandatory for specific groups",3, Mandatory for all,2023,"Enrollment is legally mandatory for all Central African citizens aged 12 and above. Police and security forces conduct document checks (rafles) requiring citizens to present their CNI. Citizens without a CNI have been detained. The Finance Law sets the official price, implying a formal legal obligation. However, enforcement is uneven given the low coverage rates and ongoing security challenges.",id-uptake-enrollmandatory,29,https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://oubanguimedias.com/2021/07/05/centrafrique-entre-la-rafle-et-difficile-acces-a-la-carte-nationale-didentite/,2,OK,,,,"https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://oubanguimedias.com/2021/07/05/centrafrique-entre-la-rafle-et-difficile-acces-a-la-carte-nationale-didentite/","Confirmed unchanged. World Bank ID4D diagnostic confirms citizens aged 12+ are legally required to hold the CNI, with fines prescribed (though rarely enforced) since 1963/1965 under Law 60-164. Oubangui Médias (2021) corroborates enforcement pressure through police identity checks (rafles) and document requirements to access services, though overall enforcement remains uneven given low coverage.",2021,high,"Enrolment is legally mandatory for all Central African citizens aged 12 and above under Law No. 60-164 (1960, as amended). Non-compliance is nominally subject to a fine dating from the 1960s legal framework, and police checkpoints periodically require citizens to present the CNI, though consistent enforcement is constrained by low card coverage and limited issuance capacity outside Bangui.",
CAF,Central African Republic,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Non-National Eligibility,"Whether non-nationals including refugees, asylum seekers, and permanent residents are eligible to register",1, None,2023,"Non-nationals are not eligible for the national identity card. The CNI is restricted to Central African citizens. Non-nationals (including refugees and IDPs) do not qualify for the national ID. The World Bank ID4D diagnostic noted that refugees may participate in voter registration with a refugee card or witness, but there is no provision for non-nationals in the national identity system.",id-uptake-nonnateligible,30,https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content,1,OK,,,,"https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://www.refworld.org/legal/decreees/natlegbod/1968/fr/91104","Confirmed unchanged, with added context. World Bank ID4D diagnostic verified: non-nationals are not eligible for the national identity card (CNI), which is restricted to citizens. A separate legal instrument, Decree No. 1968/279, establishes a distinct 'Carte d'Identité de Réfugiés' mandatory for refugees aged 12+, but this is a separate identity document issued outside the national ID/CRVS system under review here, so it does not constitute eligibility to register in the national digital identity system.",2021,medium,"Non-nationals, including refugees and asylum seekers, are not eligible to register for the national identity card, which is restricted to Central African citizens. Refugees are instead issued a separate refugee identity card under Decree No. 1968/279, valid for ten years and free of charge, but this operates outside the national identification system and does not provide access to the same digital identity infrastructure.",
CAF,Central African Republic,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Population Coverage,Percentage of eligible population that has been issued or registered with digital ID credentials,1, <20%,2023,"Population coverage is below 20%. Pre-2013 coverage was already estimated at less than 20% for national ID cards. The 2013 crisis destroyed 60–80% of existing records and the card production facility. Since 2019, decentralized issuance campaigns have been conducted by Al-Madina but coverage remains very limited. The Paradigm Initiative 2024 brief noted that ANE has the largest digital identity database with close to 2 million records (voter registration), but national ID coverage is substantially lower than 20% of the population (~6.4 million).",id-uptake-popcoverage,27,https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://greaterinternetfreedom.org/wp-content/uploads/2023/09/Regional-Report_Africa.pdf,2,OK,,,,"https://openknowledge.worldbank.org/server/api/core/bitstreams/fde5ba5d-4bb9-5671-94ca-67ee6a832dd3/content;https://greaterinternetfreedom.org/wp-content/uploads/2023/09/Regional-Report_Africa.pdf","Confirmed unchanged. World Bank ID4D diagnostic states explicitly: 'estimates are coverage at below 20 percent of the total population,' directly matching Value Code 1. No more recent quantified coverage estimate was found; ongoing decentralised Al-Madina enrolment campaigns (2023-2026, e.g. Birao, Bria, Sibut, Bossangoa) indicate incremental expansion but no updated national coverage percentage has been published.",2021,medium,"National identity card coverage remains below 20% of the eligible population. The 2013 crisis destroyed the card production facility and 60-80% of existing records, and no official up-to-date coverage figures exist. Since 2019, decentralised enrolment campaigns run by Al-Madina have extended issuance to towns such as Bossangoa, Bria, Sibut and Birao, but coverage remains substantially below the roughly 2 million records held in the separate electoral register.",
