Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
SEN,Senegal,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Individual Data Access,Whether individuals can view their data held in the ID database and see how it has been accessed,2, Yes,2008,"Yes. Law 2008-12 grants individuals the right to access and obtain a copy of their personal data from data controllers, including the right to know what data is processed and why, and the right to request correction or deletion. The CDP enforces these rights. Citizens can lodge complaints with the CDP if their data access rights are not respected. The Access to Information Law (2025-15) further reinforces citizens' rights to access information held by public institutions.",id-functionality-dataview,42,https://www.dlapiperdataprotection.com/index.html?t=law&c=SN;https://dpo-india.com/Resources/privacy_laws_in_africa_nations/data_protection_law_of_senegal(africa).pdf;https://www.article19.org/resources/senegal-access-to-information-law-will-support-transparency-and-accountability/,3,OK,,,,"https://www.dlapiperdataprotection.com/index.html?t=law&c=SN;https://dpo-india.com/Resources/privacy_laws_in_africa_nations/data_protection_law_of_senegal(africa).pdf;https://www.article19.org/resources/senegal-access-to-information-law-will-support-transparency-and-accountability/","Score confirmed. Law 2008-12 grants individuals rights to be informed, access, and correct or delete personal data, enforced by the CDP via a formal request procedure. The Access to Information Law (Loi n°2025-15), adopted 25 August 2025, extends general public-sector transparency rights. All three originally cited sources were fetched and support the score of Yes.",2025,medium,"Senegalese citizens have the legal right to access and obtain a copy of their personal data from data controllers under Act No. 2008-12 on the Protection of Personal Data, including the right to know what data is processed and why, and to request correction or deletion. The data protection authority, the Commission de Protection des Données Personnelles (CDP), enforces these rights and receives complaints where access requests are not honoured. The Access to Information Law (Loi n°2025-15), adopted in August 2025, further reinforces citizens' rights to access information held by public institutions.",
SEN,Senegal,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Judicial Oversight,Whether the ID authority and system are subject to general oversight of the courts and judicial review,2," Yes, but not specific to ID",2008,"Yes, but not ID-specific. Senegal's general judicial system provides oversight of data protection through the courts and criminal law. The CDP (Data Protection Commission) can refer breaches to the public prosecutor. The criminal code (amended 2016, 2021) provides penalties for unauthorised data processing. The Cybercrime Law (2008-10) criminalises unauthorised access to computer systems. However, there are no ID-specific judicial oversight mechanisms; oversight operates through the general legal framework and the CDP's administrative powers.",id-governance-courtoversight,22,https://www.dlapiperdataprotection.com/index.html?t=law&c=SN;https://paradigmhq.org/wp-content/uploads/2022/06/Londa-Senegal-Report-2021-lr.pdf?x25703,2,OK,,,,"https://www.coursupreme.gouv.sn/sites/default/files/2023-02/DiscourEtEtudes2019.pdf;https://www.dlapiperdataprotection.com/index.html?t=law&c=SN","Score confirmed with a stronger primary source. The Cour Suprême's own 2019 annual report confirms decisions of the CDP can be appealed to the Chambre administrative de la Cour Suprême (per loi organique 2017-09), including expedited référé procedures, and that breaches of the 2008-12 data protection law and the 2016/2021 penal code amendments are handled by ordinary criminal and civil courts. No ID-specific judicial mechanism exists. The originally cited paradigmhq.org report gives general digital-rights context but does not itself discuss judicial review of data/ID decisions; it has been superseded by the Cour Suprême report as primary evidence.",2019,high,"General judicial oversight applies to Senegal's identity and data protection framework, though no ID-specific judicial mechanism exists. Decisions of the Commission de Protection des Données Personnelles (CDP) may be challenged before the administrative chamber of the Cour Suprême, including through expedited référé procedures. Breaches of the 2008-12 data protection law and related penal code provisions (amended in 2016 and 2021) are prosecuted through the ordinary criminal courts, and civil courts can order remedies for privacy violations. Oversight therefore operates through Senegal's general legal system rather than through a dedicated identity-system tribunal.",
SEN,Senegal,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Digital ID Specific Regulation,Whether specific regulation or policy addresses digital ID beyond general identification legislation,1, No,2022,"No dedicated digital ID-specific regulation as of the research period. The INN feasibility study (2022) explicitly noted the 'absence of texts defining digital identity (sectorially or nationally)' and recommended choosing between legislating specifically on the INN or complementing the existing legal framework. The general data protection law (2008-12), electronic transactions law (2008-08), and identity card regulations apply, but there is no standalone digital ID law. The New Deal Technologique (2025) calls for updating the legal/regulatory framework, suggesting it remains pending.",id-governance-digidreg,17,https://identitenumerique.sn/wp-content/uploads/2022/08/INN-Rapport-Final-inputs-MENT.pdf;https://www.codevelop.fund/news-desk/senegal-unveils-digital-transformation-strategy-to-enhance-economic-growth,2,OK,,,,"https://identitenumerique.sn/wp-content/uploads/2022/08/INN-Rapport-Final-inputs-MENT.pdf;https://paens.sn/wp-content/uploads/2024/07/PAENS_TDR_INN_ARCHITECTURE-GOUV_-4-SENUM-BM_valide.pdf;https://www.codevelop.fund/news-desk/senegal-unveils-digital-transformation-strategy-to-enhance-economic-growth","Score confirmed and refreshed. The 2022 INN feasibility study and a 2024 World Bank-backed PAENS terms-of-reference document both confirm Senegal still lacks a dedicated digital identity law, and that the 2008-12 data protection decree is 'en cours de mise à jour' (being modernised) rather than replaced. The New Deal Technologique strategy (launched February 2025) commits to a legislative framework for digital trust/security and a unique biometric digital identity, but this remains a strategic ambition rather than enacted digital-ID-specific regulation as of mid-2026.",2025,medium,"No dedicated digital ID-specific law has been enacted. The 2022 feasibility study for the National Digital Identity project identified the absence of legal texts defining digital identity, and a 2024 World Bank-supported technical assistance document confirms the underlying data protection decree is still being modernised. The 2025 New Deal Technologique digital transformation strategy commits to developing a regulatory framework for a unique biometric digital identity and to updating the legal environment, but this remains at the strategic and planning stage. Existing identification is instead governed by general legislation: the 2008-12 data protection law, the 2008-08 electronic transactions law, and the identity card laws.",
SEN,Senegal,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Data Protection Act,Whether national data protection legislation exists and covers personal data linked to the ID system,2, Yes,2008,"Yes. Act No. 2008-12 of 25 January 2008 on the Protection of Personal Data is in force. Implementing Decree No. 2008-721 of 30 June 2008 was issued. The Cybercrime Law (2008-10) provides additional protections. These laws entered into force in 2014 when the CDP became operational. The law covers collection, processing, transmission, storage and use of personal data including biometric data and national ID numbers, which require prior CDP authorisation.",id-governance-dpaexists,18,https://www.dlapiperdataprotection.com/index.html?t=law&c=SN;https://africanlegalfactory.com/2024/01/30/understanding-personal-data-protection-in-senegal/?lang=en;https://dpo-india.com/Resources/privacy_laws_in_africa_nations/data_protection_law_of_senegal(africa).pdf,3,OK,,,,"https://www.dlapiperdataprotection.com/index.html?t=law&c=SN;https://africanlegalfactory.com/2024/01/30/understanding-personal-data-protection-in-senegal/?lang=en;https://www.afapdp.org/wp-content/uploads/2018/05/Senegal-texte-de-loi-2008.pdf","Score confirmed. Act No. 2008-12 of 25 January 2008 (full text verified via AFAPDP) remains in force, with implementing Decree No. 2008-721 of 30 June 2008. The law explicitly covers biometric data, and provides that implementation measures for the digitised national ID card law will be set by separate regulation. All three cited sources confirm the law's continued applicability.",2008,high,"Senegal has enacted comprehensive data protection legislation. Act No. 2008-12 of 25 January 2008 on the Protection of Personal Data, together with its implementing Decree No. 2008-721 of 30 June 2008, governs the collection, processing, transmission, storage and use of personal data, including biometric data and national identity numbers, which require prior authorisation from the data protection authority. The law entered into practical effect in 2014 once the regulator became operational.",
SEN,Senegal,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Data Protection Authority Oversight,Whether a Data Protection Authority or similar body regulates ID data collection and sharing by the ID system,2, Yes,2014,"Yes. The Commission de Données Personnelles (CDP) is an independent administrative authority established by Law 2008-12, composed of 11 members. It became operational in 2014. The CDP receives declarations and authorisations for personal data processing (including biometric data and national ID numbers), conducts on-site inspections, issues administrative fines (1M–100M CFA), and can suspend or withdraw processing authorisations. The RNU social registry explicitly involves CDP oversight.",id-governance-dpaoversight,19,https://www.dlapiperdataprotection.com/index.html?t=law&c=SN;https://prodp-africa.com/en/data-institutions/commission-for-the-protection-of-personal-data-cdp/;https://ipcid.org/sites/default/files/pub/en/PRB63_Institutionalisation_and_expanded_coverage_of_Senegal_s_National_Single_Registry.pdf,3,OK,,,,"https://prodp-africa.com/en/data-institutions/commission-for-the-protection-of-personal-data-cdp/;https://ipcid.org/sites/default/files/pub/en/PRB63_Institutionalisation_and_expanded_coverage_of_Senegal_s_National_Single_Registry.pdf;https://www.coursupreme.gouv.sn/sites/default/files/2023-02/DiscourEtEtudes2019.pdf","Score confirmed. The ipcid.org policy brief documents the CDP's role regulating the legal framework and data use of the National Single Registry (RNU), and the Cour Suprême's own 2019 report confirms the CDP actively issues declarations, authorisations and sanctions subject to administrative court review. prodp-africa.com confirms the CDP's continued existence as one of Africa's national data protection authorities.",2019,high,"The Commission de Protection des Données Personnelles (CDP) is Senegal's independent data protection authority, established under Law 2008-12 and operational since 2014. It regulates data collection, storage and sharing across government systems, including the National Single Registry used to target social protection beneficiaries. The CDP receives declarations and authorisations for processing personal and biometric data, conducts inspections, and can issue administrative fines or suspend processing; its decisions are subject to review by the administrative chamber of the Cour Suprême.",
SEN,Senegal,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Legal Proof Status,Whether the digital ID credential serves as legal proof of an individual's identity as codified in law,2, Yes,2018,"Yes. The Senegalese national ID card (Carte Nationale d'Identité CEDEAO) is accepted as legal proof of identity. The IRB Canada (2018) document confirms the card 'is proof of identity' and 'is often required for administrative procedures or commercial transactions' and must be presented during security checks. Citizens need it for banking KYC, SIM registration, social services, and it is the sole required document for voter registration since 2021.",id-governance-legalproof,20,https://www.irb-cisr.gc.ca/en/country-information/rir/Pages/index.aspx?doc=450953;https://www.biometricupdate.com/202502/senegal-targets-3m-ecowas-biometric-id-holders-for-voter-registration,2,OK,,,,"https://www.biometricupdate.com/202502/senegal-targets-3m-ecowas-biometric-id-holders-for-voter-registration;https://extranet.who.int/cpcd/sites/default/files/public_file_repository/SEN_Senegal_Loi-No-2016-09-instituant-une-carte-d_identite_-biometrique-CEDEAO_2016.pdf;https://www.wikiprocedure.com/index.php/Senegal_-_Obtain_National_Identity_Card","Score confirmed, but the originally cited IRB Canada URL (doc=450953) does not correspond to a 2018 document on fetch; it resolves to a 2007 RIR (SEN102402.FE) on birth-bulletin and ID card procedures, not a legal-proof-status finding, so the '2018' citation appears mislabelled. The score is nonetheless supported by better primary evidence: Loi n° 2016-09 (14 March 2016, full text verified) establishes the ECOWAS biometric ID card as the citizen's identity document, and Biometric Update (Feb 2025) confirms the card is 'the only document required as proof of identity for voter registration.' Wikiprocedure confirms it must be presented for identity checks by security forces, with fines for non-possession by those over 15.",2025,high,"The Senegalese national identity card (ECOWAS Biometric Identity Card, established by Law No. 2016-09) serves as the primary legal proof of identity for citizens. It is the sole document required for voter registration and must be produced during identity checks by security forces; adults over 15 without a valid card can face fines. It is also required for banking KYC, SIM card registration and access to public services.",
SEN,Senegal,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Legal Framework,"Whether formal legislation (act, law, regulation) governs digital identity including identification acts, digital ID laws, or equivalent legislation",2, Yes,2016,"Yes. Senegal has a legal framework governing identity. The ECOWAS biometric card was introduced in law in 2016. The national ID card system is governed under the Ministry of Interior. Law No. 2008-12 on Personal Data Protection provides the overarching legal basis for data collection and processing in identity systems. The penal code (amended 2016, 2021) includes provisions on identity data. The INN feasibility study (2022) noted 'existence of a legal framework on fundamental identity.' The Senegal Digital Strategy 2025 and New Deal Technologique provide further policy frameworks.",id-governance-legframework,16,https://www.dlapiperdataprotection.com/index.html?t=law&c=SN;https://stuff.co.za/2026/03/03/biometric-ids-are-being-rolled-out-in-africa/;https://identitenumerique.sn/wp-content/uploads/2022/08/INN-Rapport-Final-inputs-MENT.pdf,3,OK,,,,"https://extranet.who.int/cpcd/sites/default/files/public_file_repository/SEN_Senegal_Loi-No-2016-09-instituant-une-carte-d_identite_-biometrique-CEDEAO_2016.pdf;https://dge.sn/decret-n-2016-1536-du-29-septembre-2016-portant-application-de-la-loi-n-2016-09-du-14-mars-2016-instituant-une-carte-didentite-biometrique-cedeao-publie-au-jors-n-6965-du-5/;https://www.dlapiperdataprotection.com/index.html?t=law&c=SN","Score confirmed with primary legal texts. Loi n° 2016-09 of 14 March 2016 (full text verified) institutes the ECOWAS biometric identity card, and its implementing Decree n° 2016-1536 of 29 September 2016 sets registration procedures. Together with Law 2008-12 on data protection and Law 2008-08 on electronic transactions, these form the legal basis for identity in Senegal. The originally cited stuff.co.za (2026) source is a general Africa-wide feature and was not relied upon; identitenumerique.sn (2022) confirms a foundational legal framework exists, though it is not digital-ID-specific (see the separate Digital ID Specific Regulation variable).",2016,high,"Formal legislation governs identity in Senegal. Law No. 2016-09 of 14 March 2016 establishes the ECOWAS Biometric Identity Card, replacing the digitised national identity card instituted by Law No. 2005-28 of 2005, with implementing Decree No. 2016-1536 setting registration procedures. Act No. 2008-12 on the Protection of Personal Data provides the overarching legal basis for the collection and processing of identity-linked personal data. The 2025 New Deal Technologique digital transformation strategy sets out further policy ambitions for a unique digital identity, building on this existing legal architecture.",
SEN,Senegal,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Cross-Border Recognition,Whether the digital ID is recognized or interoperable across borders through regional agreements or travel documents,2," Recognized in some regional contexts (e.g., ECOWAS travel)",2016,"Some regional recognition. Senegal was the first ECOWAS country to issue the ECOWAS National Biometric Identity Card (ENBIC) in October 2016. The ENBIC is accepted across ECOWAS member states as an ID and travel document, enabling free movement within the region (in lieu of a passport for ECOWAS travel). As of mid-2025, seven of 15 ECOWAS states have deployed ENBIC, making recognition regional but not universal globally. There is no formal bilateral interoperability outside ECOWAS.",id-uptake-crossborder,50,https://kolaking.substack.com/p/fg-launches-ecowas-biometric-id-card;https://www.thecable.ng/to-boost-regional-integration-security-nigeria-launches-ecowas-biometric-id-card/;https://afripoli.org/building-pandemic-resilience-in-ecowas-integrating-vaccine-certification-with-foundational-identity-systems,3,OK,,,,"https://kolaking.substack.com/p/fg-launches-ecowas-biometric-id-card;https://www.thecable.ng/to-boost-regional-integration-security-nigeria-launches-ecowas-biometric-id-card/;https://www.biometricupdate.com/202502/senegal-targets-3m-ecowas-biometric-id-holders-for-voter-registration","Score confirmed and refreshed. Senegal was the first ECOWAS state to issue the ECOWAS National Biometric Identity Card (ENBIC), from 4 October 2016. As of Nigeria's launch in late November 2025, seven of ECOWAS's 15 member states (Senegal, Guinea-Bissau, Ghana, Benin, The Gambia, Sierra Leone, Nigeria) had deployed the card, confirming regional but not bloc-wide recognition. The afripoli.org source originally cited discusses regional ID interoperability policy proposals but does not itself evidence current deployment and was not relied upon as primary evidence.",2025,high,"Senegal's national identity credential is recognised across part of the ECOWAS region. Senegal was the first ECOWAS member state to issue the ECOWAS National Biometric Identity Card (ENBIC), beginning in October 2016, which functions as both an identity document and a travel document within the bloc in lieu of a passport. As of late 2025, seven of the Community's fifteen member states had deployed ENBIC, meaning recognition is regional but not yet universal across ECOWAS, and there is no formal identity interoperability arrangement outside the bloc.",
SEN,Senegal,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Enrollment Eligibility Age,Age in years at which an individual becomes eligible to register for digital ID,4, 1-5,2018,Citizens aged 5 and above may apply. The IRB Canada (2018) document confirms: 'Any Senegalese citizen at least 5 years of age can apply for a national identity card.' The ID4Africa Iris Corporation document also states 'Available to citizens of Senegal who are at least 5 years of age.' The card is mandatory from age 15. This places eligibility in the 1–5 years band (Score 4: ages 1-5).,id-uptake-enrolleligible,28,https://www.irb-cisr.gc.ca/en/country-information/rir/Pages/index.aspx?doc=450953;https://www.id4africa.com/2019/almanac/IRIS-CORPORATION.pdf,2,OK,,,,"https://interieur.gouv.sn/pour-vous/services-aux-usagers/carte-nationale-d-identite-biometrique;https://extranet.who.int/cpcd/sites/default/files/public_file_repository/SEN_Senegal_Loi-No-2016-09-instituant-une-carte-d_identite_-biometrique-CEDEAO_2016.pdf;https://www.senegalservices.sn/demarche/demander-une-carte-nationale-didentite","Score confirmed with primary and official sources. Law No. 2016-09 (Art. 2, full text verified) and the Ministry of Interior's own citizen service page both confirm any Senegalese citizen aged at least 5 years may apply for the national ID card, within the 1-5 years band (Score 4). The originally cited IRB Canada URL did not render the claimed 2018 content on fetch (see the Legal Proof Status row note); it has been replaced with official government and primary legislative sources.",2016,high,"Senegalese citizens become eligible to apply for a national identity card from the age of 5, as set out in Law No. 2016-09 of 14 March 2016 establishing the ECOWAS Biometric Identity Card and confirmed on the Ministry of Interior's official citizen services portal. Registration is optional between ages 5 and 15, after which the card becomes mandatory to hold. This places eligibility age within the 1-5 years band.",
SEN,Senegal,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Enrollment Mandatory Status,"Whether registration for digital ID is mandatory, optional, or mandatory for specific groups",2, Mandatory for some,2018,Mandatory for some (citizens aged 15+). The IRB Canada document confirms the card is mandatory for all persons aged 15 and older. For those aged 5–14 it is optional (not mandatory but can be obtained). Wikipedia confirms 'Compulsory for all citizens. Biometric since 2017.' The ID4Africa document states it is 'mandatory for all persons aged 15 and older.' Thus it is mandatory for citizens 15+ but not for children under 15.,id-uptake-enrollmandatory,29,https://www.irb-cisr.gc.ca/en/country-information/rir/Pages/index.aspx?doc=450953;https://en.wikipedia.org/wiki/List_of_national_identity_card_policies_by_country;https://www.id4africa.com/2019/almanac/IRIS-CORPORATION.pdf,3,OK,,,,"https://extranet.who.int/cpcd/sites/default/files/public_file_repository/SEN_Senegal_Loi-No-2016-09-instituant-une-carte-d_identite_-biometrique-CEDEAO_2016.pdf;https://interieur.gouv.sn/pour-vous/services-aux-usagers/carte-nationale-d-identite-biometrique;https://www.wikiprocedure.com/index.php/Senegal_-_Obtain_National_Identity_Card","Score confirmed. Law No. 2016-09 (Art. 2, full text verified) states the card is 'obligatoire pour tous les citoyens âgés d'au moins quinze (15) ans' - mandatory for citizens aged 15 and above, optional for those aged 5-14. Wikiprocedure confirms fines (6,000-12,000 FCFA) for adults found without the card. The original irb-cisr.gc.ca citation did not render the claimed content on fetch and has been replaced with the primary legal text and official government sources; the Wikipedia citation was not independently re-verified but is consistent with the primary law.",2016,high,"The national identity card is mandatory for Senegalese citizens aged 15 and above, as set out in Law No. 2016-09 of 14 March 2016. For citizens aged 5 to 14 it may be obtained voluntarily but is not compulsory, although it becomes necessary for other purposes such as obtaining a passport. Adults found without a valid card during identity checks can face fines.",
