Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,4G/LTE Population Coverage,"Percentage of the national population covered by at least one 4G/LTE mobile network signal, whether or not they subscribe to the service. 4G is the practical minimum for meaningful broadband connectivity enabling digital services.",3,50-74%,2024,0.45,ict-connectivity-4gcoverage,9,https://www.ecofinagency.com/news-digital/1602-52931-drc-seeks-to-connect-68-million-through-infrastructure-sharing,1,Medium,single_source,Only one source for a substantive score — corroborate.,4,"https://datahub.itu.int/data/?e=1&i=100095&s=19306&v=chart; https://www.gsma.com/newsroom/press-release/new-gsma-report-digital-reforms-could-unlock-fcfa-870-billion-and-connect-over-540000-more-people-in-the-republic-of-the-congo-by-2030/","Original source was about the DRC, not Congo Republic (COG) — wrong country. ITU DataHub records 77.5% 4G population coverage for Congo (Rep.) in 2024, and GSMA's June 2026 report on the Republic of Congo cites 86–89% 4G coverage. Both corroborate the 75-89% band. Revised from 3 to 4."
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Internet Usage Rate,"Percentage of individuals who used the internet (from any location, via any device) in the last three months. This measures actual internet adoption beyond network availability, capturing the combined effect of infrastructure, affordability, digital literacy, and relevance.",3,30-49%,2023,31% individuals using internet,ict-connectivity-internetuse,10,https://data.worldbank.org/country/congo-dem-rep,1,Medium,single_source,Only one source for a substantive score — corroborate.,,"http://data.un.org/Data.aspx?d=ITU&f=ind1Code%3AI99H%3BcountryCode%3ACOG; https://datareportal.com/reports/digital-2026-republic-of-the-congo","Original source (data.worldbank.org/country/congo-dem-rep) was for DR Congo, not Congo Republic — wrong country. Corrected ITU/UN data show Congo Republic individuals-using-internet at 36.2% (2022) and DataReportal/Kepios put it at 38.4% (end 2025), both confirming the 30-49% band. Code confirmed unchanged."
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Mobile Phone Penetration,"Unique mobile subscriber penetration rate as a percentage of the total population. Measures the proportion of individuals who subscribe to a mobile service (not SIM cards, which can be multiple per person). Mobile phones are the primary device for internet access in Africa.",4,55-69%,2025,0.653,ict-connectivity-mobilepen,7,https://www.ecofinagency.com/news-digital/1602-52931-drc-seeks-to-connect-68-million-through-infrastructure-sharing,1,Medium,single_source,Only one source for a substantive score — corroborate.,4,"https://ipris.digital/analysis-of-the-mobile-telephony-sector-in-congo-brazzaville-in-2023-trends-challenges-and-prospects/; https://datareportal.com/reports/digital-2026-republic-of-the-congo","Original source was about the DRC, not Congo Republic — wrong country. Correct-country data show very high mobile connectivity (ARPCE regulator: 94.6% subscription penetration, 2023; GSMA/DataReportal: 93-99.8% connections, 2024-2026), but these are SIM/connection-based figures, not the unique-subscriber metric the scale requires, and no GSMA Intelligence unique-subscriber percentage specific to Congo could be verified. Code tentatively retained at 4 given the strength of the connection-penetration data, but flagged for human review to confirm against GSMA's unique-subscriber dataset."
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Connectivity,Smartphone Adoption,"Percentage of mobile connections using smartphones (as opposed to feature phones or basic phones). Smartphones are the minimum device requirement for accessing most digital public infrastructure services, apps, and mobile internet.",3,40-59%,2024,Low ~50%; pilots for $40 phones,ict-connectivity-smartphonepen,8,https://www.gsma.com/newsroom/press-release/pioneering-affordable-access-in-africa-gsma-and-handset-affordability-coalition-members-identify-six-african-countries-to-pilot-affordable-40-smartphones/,1,Medium,single_source,Only one source for a substantive score — corroborate.,0,"https://www.gsma.com/newsroom/press-release/new-gsma-report-digital-reforms-could-unlock-fcfa-870-billion-and-connect-over-540000-more-people-in-the-republic-of-the-congo-by-2030/","The cited $40-smartphone pilot covers the DRC, Ethiopia, Nigeria, Rwanda, Tanzania and Uganda — NOT the Republic of Congo — so the source does not support this row at all. GSMA's own June 2026 report on Congo states smartphone adoption 'remains limited' but gives no percentage, and no country-specific smartphone-adoption figure could be verified elsewhere. Score reset to 0 (Unknown); needs human review with access to GSMA Intelligence proprietary data."
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Data Storage,National Cybersecurity Readiness,"The country's overall cybersecurity preparedness, based on the ITU Global Cybersecurity Index (GCI). Covers legal measures, technical measures, organisational measures, capacity development, and cooperation. Essential for trust in stored data and digital services.",2,GCI score 20-39 (Evolving),2024,Low IDI score typical for region ~20-39,ict-storage-cybersecurity,19,https://www.itu.int/dms_pub/itu-d/opb/ind/d-ind-ict_mdd-2024-3-pdf-e.pdf,1,Medium,single_source,Only one source for a substantive score — corroborate.,,"https://statbase.org/data/cog-global-cybersecurity-index/; https://www.itu.int/pub/D-HDB-GCI.01-2024","Confirmed: ITU Global Cybersecurity Index 2024 gives Congo (Rep.) a score of 27.60, within the 20-39 'Evolving' band, matching the original code. Original citation was a generic ITU PDF link rather than a country-specific figure; now corroborated with the actual country score. Code unchanged."
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Energy,Off-Grid and Distributed Energy Policy,"Whether the country has established policies, regulations, and programmes supporting off-grid and distributed energy solutions (mini-grids, solar home systems). These are critical for extending ICT infrastructure to unserved areas beyond the central grid.",2,Basic policy exists but limited implementation,2024,Basic policy limited impl.,ict-energy-offgridpolicy,6,https://www.gogla.org/wp-content/uploads/2024/11/DRC-Country-Brief.pdf,1,Medium,single_source,Only one source for a substantive score — corroborate.,3,"https://www.get-transform.eu/workstreams/africa/republic-of-congo/; https://energycapitalpower.com/advancing-rural-electrification-in-the-republic-of-congo-through-solar-energy-hydropower/","Original source was a GOGLA brief for DRC, not Congo Republic — wrong country. Verified Congo-specific evidence shows an active National Energy Compact (2025-2030), a dedicated rural electrification agency (ANER), an EU-funded GET.transform programme developing mini-grid regulation, and on-the-ground pilots (UNDP micro-hydropower studies, Africa Solaire mini-grid). This is an active policy framework with some deployment, not merely a basic policy. Revised from 2 to 3."
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Energy,Renewable Energy Share of Generation,"Percentage of total electricity generation from renewable sources (hydro, solar, wind, geothermal, biomass). Indicates energy sustainability and potential for distributed power solutions relevant to ICT infrastructure in off-grid areas.",5,75%+,2022,97% hydro,ict-energy-renewableshare,4,https://developmentreimagined.com/wp-content/uploads/2024/03/DRC.pdf,1,Medium,single_source,Only one source for a substantive score — corroborate.,3,"https://www.ceicdata.com/en/congo/environmental-energy-production-and-consumption/cg-renewable-electricity-output--of-total-electricity-output; https://data.worldbank.org/indicator/EG.ELC.RNEW.ZS","Original source was a document about the DRC (whose generation mix is ~97% hydro) wrongly cited for Congo Republic, which relies heavily on gas-fired thermal power. World Bank/IEA data (via CEIC) show Congo Republic's renewable electricity share at 26.3% (2021, down from 28.1% in 2020), with hydro alone at 35.0% in 2023 — solidly within the 25-49% band, not 75%+. Revised from 5 to 3."
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Innovation,Technology and Innovation Hubs,"The number and activity level of technology hubs, incubators, accelerators, and co-working spaces focused on technology and innovation. These provide physical infrastructure and support for tech entrepreneurship and skills development.",3,3-9 hubs with regular activity,2024,"4 hubs (Ovation, Kivutech, Diambilay, etc.)",ict-innovation-techhubs,26,https://www.itweb.co.za/article/afrilabs-opens-18-new-tech-hubs-across-africa/LPp6V7rBaBQ7DKQz,1,Medium,single_source,Only one source for a substantive score — corroborate.,,"https://www.afrilabs.com/hub/jokkolabs-congo/; https://africatechschools.com/school/the-workshop-congo/; https://caria.cg/tech-village/","The original source (ITWeb/AfriLabs) actually describes four hubs located in DR Congo (Kinshasa, Bukavu, Lubumbashi) — a country mismatch, not Congo Republic. Independently verified Congo-Brazzaville hubs include Kosala (Brazzaville), The Workshop (Pointe-Noire), Jokkolabs Congo (Brazzaville) and CARIA Tech Village (Brazzaville), still supporting a '3-9 hubs with regular activity' band. Code confirmed at 3 but with corrected sourcing."
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Technical Capacity,Developer and Tech Community,"The size and vibrancy of the local software developer and technology professional community. Measured through proxies such as GitHub activity, Stack Overflow representation, local tech meetup groups, and developer surveys. Indicates the country's capacity to build and maintain digital systems locally.",2,"Emerging (small but growing community, <1,000 active developers)",2024,Emerging with hubs,ict-capacity-devcommunity,22,https://www.itweb.co.za/article/afrilabs-opens-18-new-tech-hubs-across-africa/LPp6V7rBaBQ7DKQz,1,Medium,single_source,Only one source for a substantive score — corroborate.,,"https://www.meetup.com/aws-users-group-brazzaville/; https://github.com/PossaCode-Community; https://github.com/KxlSys/BisoMapTech","Original source described tech hubs in DR Congo, not Congo Republic. Verified Congo-Brazzaville-specific developer-community signals (AWS Users Group Brazzaville, PossaCode GitHub community, PyLadies Congo-Brazzaville, Fongwama) indicate a small, emerging developer community, consistent with the original code. Code confirmed with corrected sourcing."
COG,Congo,ICT Infrastructure,"Comparable indicators on energy, connectivity and data storage. 27 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Technical Capacity,Gender Gap in ICT Access,"The gap between men and women in mobile internet usage or internet access. Based on the GSMA Mobile Gender Gap data or ITU gender-disaggregated ICT statistics. A smaller gap indicates more equitable access to digital opportunities.",2,Large gap (30-40% fewer),2015,Large gap women 75% less internet use,ict-capacity-gendergap,23,https://www.gsma.com/solutions-and-impact/connectivity-for-good/mobile-for-development/region/east-asia-and-pacific/digital-gender-gap/,1,Medium,single_source,Only one source for a substantive score — corroborate.,0,"https://www.gsma.com/wp-content/uploads/2025/12/The-Mobile-Gender-Gap-Report-2025.pdf","Original source URL pointed to GSMA's East Asia & Pacific gender-gap page — the wrong region entirely for Congo. No Congo Republic-specific gender-gap figure could be found; GSMA's Mobile Gender Gap survey only covers a subset of LMICs and Congo's inclusion is unconfirmed. The only figure available is the Sub-Saharan Africa regional average (29% gap, 2025), which is not sufficiently country-specific to score confidently. Score reset to 0 (Unknown); needs human review to source Congo-specific ITU or Afrobarometer gender-disaggregated data."
