Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
STP,Sao Tome and Principe,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Agriculture System Integration,"Integration of farmer registries, agricultural input vouchers, land registrations, extension services data",0,Unknown or n.a.,,No evidence of agriculture/farmer registry integration with a data exchange platform in STP.,exchange-func-agriculture,31,https://documents1.worldbank.org/curated/en/099102025185019928/pdf/P177158-b0ee36fd-86ba-4e5c-96a3-d291d6d35813.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,https://www.telanon.info/economia/2025/10/30/50591/criada-a-plataforma-digital-de-comercializacao-agricola/;https://rstp.st/2025/07/24/ministerio-da-agricultura-lanca-a-fase-de-recolha-de-dados-para-o-terceiro-recenseamento-geral-agricola-de-stp/,"The originally cited World Bank document does not discuss agriculture at all, so the ""Unknown"" code was not actually supported by that source. Targeted search found two sector digitisation initiatives (a FAO-backed digital agricultural marketplace launched October 2025, and a third General Agricultural Census running 2025-2026) but no evidence either is linked to a government data exchange platform. Recalculated from 0 (Unknown) to 1 (Not integrated), since the absence of integration is now evidenced rather than simply unknown.",2025,medium,"São Tomé and Príncipe has launched sector-specific agricultural digitisation initiatives — a FAO-supported digital agricultural marketplace platform (2025) connecting producers and consumers, and a third General Agricultural Census (2025–2026) run by the Ministry of Agriculture with the National Statistics Institute — but neither is linked to a government-wide data exchange or interoperability platform. Farmer registry and land administration data therefore remain outside the scope of cross-government data exchange.",
STP,Sao Tome and Principe,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Business Registration & Licensing Integration,"Integration of company registration, business licensing, tax compliance, regulatory compliance data",0,Unknown or n.a.,,National Strategy for Digital Governance (2020) included public procurement transparency as a data governance objective but implementation has not been documented.,exchange-func-business,35,https://www.ibanet.org/document?id=Digital-Regulations-in-the-Metaverse-Era-Sao-Tome-Principe,1,Low,no_year,No data year recorded — provenance/recency unknown.,2,https://documents1.worldbank.org/curated/en/099102025185177863/pdf/P177158-d0ebd79d-6646-4e92-b9ae-1183b632c15a.pdf;https://www.ibanet.org/document?id=Digital-Regulations-in-the-Metaverse-Era-Sao-Tome-Principe,"The IBANet source cited originally discusses data protection generally and does not address business-registration integration specifically. A more detailed World Bank implementation-support mission aide-memoire (September 2025) describes business-registration digitisation as a specific demonstrated use case for the forthcoming interoperability/data-exchange platform (DEX), with a working prototype shown to the mission and a recommendation on hosting migration — i.e. planned, not yet implemented. Recalculated from 0 (Unknown) to 2 (Planned).",2025,high,"The Digital São Tomé and Príncipe project (World Bank, P177158) is designing a modern, data-oriented business registration system as one of the first functional use cases for the country's forthcoming interoperability and data-exchange platform (DEX). A working prototype was demonstrated to the World Bank implementation mission in September 2025, with a recommendation to migrate the underlying systems to a data centre or cloud hosting. Business registry integration into the exchange is planned but not yet implemented.",
STP,Sao Tome and Principe,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Electoral Register Integration,"Integration of voter registration data for identity verification, demographic analysis, and service delivery targeting",0,Unknown or n.a.,,IBA report notes identification systems lack provisions for using electronic means.,exchange-func-electoral,25,https://www.ibanet.org/document?id=Digital-Regulations-in-the-Metaverse-Era-Sao-Tome-Principe,1,Low,no_year,No data year recorded — provenance/recency unknown.,3,https://rstp.st/2025/09/04/apresentada-plataforma-de-recenseamento-automatico-de-sao-tome-e-principe-que-esta-98-pronta/,"The IBANet source cited originally only notes the general absence of electronic provisions in identification law and does not address electoral integration directly. A dated, specific and authoritative source (RSTP, September 2025) describes an interoperability platform, built by the University of Aveiro under the EU/Portuguese-funded Electoral System Reform Project (PReSE), that links the civil registration database (SIGA and the national ID) to the electoral roll for automatic voter registration. Reported 98% complete as of September 2025, awaiting legal review, with testing planned for January 2026 ahead of the 2026 general election. Recalculated from 0 (Unknown) to 3 (Under development).",2025,high,"Under the EU- and Portuguese-funded Electoral System Reform Project (PReSE), São Tomé and Príncipe is developing an interoperability platform — built by the University of Aveiro — that links the civil registration database (SIGA and the national identity card) with the electoral roll, enabling automatic, secure voter registration. As of September 2025 the platform was reported to be 98% complete and awaiting legal review before testing in January 2026, ahead of the 2026 general election.",
STP,Sao Tome and Principe,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Employment Services Integration,"Integration of job seeker registries, unemployment insurance, public employment programs, labor market information",0,Unknown or n.a.,,No evidence of employment services integration with a data exchange platform in STP.,exchange-func-employment,34,https://documents1.worldbank.org/curated/en/099102025185019928/pdf/P177158-b0ee36fd-86ba-4e5c-96a3-d291d6d35813.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,https://www.stp-press.st/2022/02/25/sao-tome-e-principe-viabiliza-plataforma-digital-de-emprego-rn1/,"The originally cited World Bank document does not discuss employment services. Search found a standalone digital job-matching platform (emprego.st), launched in 2022 with ILO support and run by the Ministry of Labour, but no evidence it is connected to a cross-government data exchange. Recalculated from 0 (Unknown) to 1 (Not integrated), since absence of exchange integration is now evidenced.",2022,medium,"São Tomé and Príncipe operates a standalone digital job-matching platform (emprego.st), launched in 2022 with support from the International Labour Organization and run by the Ministry of Labour, allowing job seekers and employers to register. There is no evidence that this employment registry is connected to a broader government data exchange or interoperability platform.",
STP,Sao Tome and Principe,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Health System Integration,"Integration of health records, patient registration, immunization data, and health insurance into data exchange",0,Unknown or n.a.,,World Bank project includes foundational digital government platforms but health integration not specifically documented.,exchange-func-health,28,https://documents1.worldbank.org/curated/en/099102025185019928/pdf/P177158-b0ee36fd-86ba-4e5c-96a3-d291d6d35813.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,https://rstp.st/2026/06/15/stp-lanca-plataforma-de-teleconsulta-com-medicos-brasileiros-para-reforcar-cuidados-de-saude-em-caue/,"Search found a 2026 telemedicine partnership (Piauí Saúde Digital, with Brazil) improving remote consultation access in Caué district, but this is a service-delivery initiative, not evidence that patient registration, health records or immunisation data are integrated into a government data exchange. Recalculated from 0 (Unknown) to 1 (Not integrated).",2026,low,"Health service digitisation in São Tomé and Príncipe currently centres on service-delivery innovations, such as the 2026 Piauí Saúde Digital teleconsultation partnership with Brazil providing remote medical consultations in underserved districts. There is no evidence that patient registration, health records or immunisation data have been integrated into a cross-government data exchange platform.",
STP,Sao Tome and Principe,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Justice System Integration,"Integration of court records, case management systems, correctional services data, legal aid information",0,Unknown or n.a.,,No evidence of justice system integration with a data exchange platform in STP.,exchange-func-justice,32,https://documents1.worldbank.org/curated/en/099102025185019928/pdf/P177158-b0ee36fd-86ba-4e5c-96a3-d291d6d35813.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,2,https://rdpafrica.rtp.pt/noticias-africa/sao-tome-lanca-sistema-integrado-de-registo-civil/;https://www.menosfios.com/cabo-verde-e-sao-tome-e-principe-assinam-protocolos-para-informatizar-a-justica/,"The originally cited World Bank document does not address justice specifically. Search found a UNDP-funded case management system piloted by the Ministry of Justice since 2020, a January 2024 cooperation protocol with Cabo Verde on judiciary digitisation, and a March 2025 initiative by the civil registry authority (DGRN) to let courts submit criminal-record data directly into the registry system, described as still in development. These indicate active planning but no operational data-exchange link. Recalculated from 0 (Unknown) to 2 (Planned).",2025,medium,"São Tomé and Príncipe's Ministry of Justice has piloted a UNDP-funded case management system since 2020 and, as of 2025, is working with the civil registry authority (DGRN) to enable courts to submit criminal-record data directly into the civil registration system rather than by paper bulletin. Judiciary digitisation cooperation with Cabo Verde was formalised in January 2024. Direct integration with a government-wide data exchange is planned but not yet operational.",
STP,Sao Tome and Principe,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Driver Licensing Integration,Integration of driver's license registration and traffic offence data,0,Unknown or n.a.,,No evidence of driver licensing integration with a data exchange platform in STP.,exchange-func-licensing,27,https://documents1.worldbank.org/curated/en/099102025185019928/pdf/P177158-b0ee36fd-86ba-4e5c-96a3-d291d6d35813.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,https://intt.st/,"The originally cited World Bank document does not discuss driver licensing. Found that the transport regulator (Instituto Nacional de Transporte Terrestre, INTT) operates an online service portal reporting over 10,800 registered users, but no evidence this licensing data is exchanged with other government systems. Recalculated from 0 (Unknown) to 1 (Not integrated).",,low,"São Tomé and Príncipe's National Institute of Land Transport (INTT) operates an online service portal serving over 10,800 registered users for transport-related services. There is no evidence that driver-licensing or traffic-offence data is exchanged with other government systems via a data exchange platform.",
STP,Sao Tome and Principe,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Tax & Revenue Integration,Integration of tax administration and revenue collection systems data into the exchange platform,0,Unknown or n.a.,,No evidence of tax/revenue system integration with any data exchange platform in STP.,exchange-func-revenue,24,https://documents1.worldbank.org/curated/en/099102025185019928/pdf/P177158-b0ee36fd-86ba-4e5c-96a3-d291d6d35813.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,https://documents1.worldbank.org/curated/en/099102025185177863/pdf/P177158-d0ebd79d-6646-4e92-b9ae-1183b632c15a.pdf,"Targeted search found no evidence of tax or customs digitisation or data-exchange linkage in STP. The World Bank's detailed September 2025 digital government mission report, which catalogues the interoperability platform's current functional components (digital ID, business registration, citizen portal, e-signature), makes no reference to revenue systems. Recalculated from 0 (Unknown) to 1 (Not integrated), reflecting a documented absence rather than a true unknown.",2025,low,"No evidence was found of any tax or revenue administration system being connected to a government data exchange in São Tomé and Príncipe. The World Bank's September 2025 digital government mission report, which catalogues the country's interoperability platform components (digital identity, business registration, citizen portal, electronic signature), makes no reference to tax or revenue integration.",
STP,Sao Tome and Principe,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Functionality,Social Protection Integration,"Integration of social assistance programs, grant registries, beneficiary management systems",0,Unknown or n.a.,,No evidence of social protection system integration with a data exchange platform in STP.,exchange-func-socialprotection,30,https://documents1.worldbank.org/curated/en/099102025185019928/pdf/P177158-b0ee36fd-86ba-4e5c-96a3-d291d6d35813.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,2,https://dpssf.gov.st/index.php/explorar/recursos-uteis/sobre-kenon;https://www.telanon.info/sociedade/2026/06/26/53407/resultados-da-2a-recertificacao-e-expansao-do-cadastro-social-unico/;https://documents1.worldbank.org/curated/en/099102025185177863/pdf/P177158-d0ebd79d-6646-4e92-b9ae-1183b632c15a.pdf,"The originally cited World Bank document does not discuss social protection specifically. Found that STP operates a dedicated social protection information system (""Kénon"", under the COVID-19 Social Protection Response and Recovery Project) and a Unified Social Registry (Cadastro Social Único, established by Decree-Law 16/2018, regulated by Decree-Law 3/2023), expanded from 8,000 to 12,000 families by mid-2026. The World Bank's September 2025 mission document records plans to update the registry jointly with the forthcoming digital ID mass-enrolment campaign — i.e. planned integration, not yet implemented. Recalculated from 0 (Unknown) to 2 (Planned).",2026,medium,"São Tomé and Príncipe maintains an operational Unified Social Registry (Cadastro Social Único), established under Decree-Law 16/2018 and regulated by Decree-Law 3/2023, supported by a dedicated information system (""Kénon"") run by the social protection directorate (DPSSF). The registry was expanded from 8,000 to 12,000 families by mid-2026. The government plans to update and link this registry with the forthcoming national digital ID mass-enrolment campaign, but integration into a cross-government data exchange has not yet been implemented.",
STP,Sao Tome and Principe,Data Exchange,"The architecture, governance, functionality and uptake of government data exchange systems. 25 variables in 4 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,AI/Analytics Capabilities,"Is artificial intelligence integrated into the data exchange for data quality, fraud detection or predictive analytics",0,Unknown or n.a.,,"No evidence of AI or analytics capabilities in government data exchange systems in STP. The country is at a very early stage of digital infrastructure development, focused on basic telecom, digital ID pilots, and CERT establishment.",exchange-system-ai,6,https://documents1.worldbank.org/curated/en/099102025185019928/pdf/P177158-b0ee36fd-86ba-4e5c-96a3-d291d6d35813.pdf,1,Low,no_year,No data year recorded — provenance/recency unknown.,1,https://documents1.worldbank.org/curated/en/099102025185177863/pdf/P177158-d0ebd79d-6646-4e92-b9ae-1183b632c15a.pdf,"The original comment's conclusion was reasonable but the cited ISR document did not itself substantiate it. A more detailed World Bank implementation mission document (September 2025) catalogues all current components of the data-exchange/interoperability platform under development — verifiable credentials infrastructure, an interoperability/data-exchange layer (DEX), a citizen portal and app, an electronic signature service, and digital forms — with no mention of AI or analytics capability anywhere in its documented scope. Recalculated from 0 (Unknown) to 1 (No), since the platform's components are now well documented and AI is confirmed absent from them.",2025,high,"São Tomé and Príncipe's data exchange platform, under development by the government with World Bank support, currently comprises verifiable credentials infrastructure, an interoperability/data-exchange layer, a citizen portal and mobile app, an electronic signature service and digital forms. No artificial intelligence or analytics capability — for fraud detection, data quality or predictive analytics — is included in the platform's documented scope as of September 2025.",
